,State,Year,Quarter,Pincode,Reg_Users
4504,Meghalaya,2022,1,794105,12278
4505,Meghalaya,2022,1,793011,11198
4506,Meghalaya,2022,1,793101,11049
4507,Meghalaya,2022,1,794101,9581
4508,Meghalaya,2022,1,793210,9469
4509,Meghalaya,2022,1,793150,8140
4510,Meghalaya,2022,2,793001,26896
4511,Meghalaya,2022,2,793002,15794
4512,Meghalaya,2022,2,794001,13275
4513,Meghalaya,2022,2,794104,13038
4514,Meghalaya,2022,2,794105,13006
4515,Meghalaya,2022,2,793011,11798
4516,Meghalaya,2022,2,793101,11696
4517,Meghalaya,2022,2,794101,10115
4518,Meghalaya,2022,2,793210,10028
4519,Meghalaya,2022,2,793150,8576
4520,Meghalaya,2022,3,793001,28296
4521,Meghalaya,2022,3,793002,16624
4522,Meghalaya,2022,3,794001,13969
4523,Meghalaya,2022,3,794104,13803
4524,Meghalaya,2022,3,794105,13711
4525,Meghalaya,2022,3,793011,12419
4526,Meghalaya,2022,3,793101,12305
4527,Meghalaya,2022,3,794101,10631
4528,Meghalaya,2022,3,793210,10565
4529,Meghalaya,2022,3,793150,8991
4530,Meghalaya,2022,4,793001,29682
4531,Meghalaya,2022,4,793002,17452
4532,Meghalaya,2022,4,794001,14596
4533,Meghalaya,2022,4,794104,14408
4534,Meghalaya,2022,4,794105,14338
4535,Meghalaya,2022,4,793011,13052
4536,Meghalaya,2022,4,793101,12917
4537,Meghalaya,2022,4,794101,11082
4538,Meghalaya,2022,4,793210,11069
4539,Meghalaya,2022,4,793150,9332
4540,Mizoram,2018,1,796005,1339
4541,Mizoram,2018,1,796009,1181
4542,Mizoram,2018,1,796012,662
4543,Mizoram,2018,1,796701,515
4544,Mizoram,2018,1,796017,393
4545,Mizoram,2018,1,796014,301
4546,Mizoram,2018,1,796008,296
4547,Mizoram,2018,1,796321,280
4548,Mizoram,2018,1,796081,221
4549,Mizoram,2018,1,796181,211
4550,Mizoram,2018,2,796005,1779
4551,Mizoram,2018,2,796009,1576
4552,Mizoram,2018,2,796012,856
4553,Mizoram,2018,2,796701,710
4554,Mizoram,2018,2,796017,615
4555,Mizoram,2018,2,796008,454
4556,Mizoram,2018,2,796014,413
4557,Mizoram,2018,2,796321,375
4558,Mizoram,2018,2,796081,315
4559,Mizoram,2018,2,796181,315
4560,Mizoram,2018,3,796005,2357
4561,Mizoram,2018,3,796009,2149
4562,Mizoram,2018,3,796012,1105
4563,Mizoram,2018,3,796701,992
4564,Mizoram,2018,3,796017,910
4565,Mizoram,2018,3,796008,637
4566,Mizoram,2018,3,796014,582
4567,Mizoram,2018,3,796321,523
4568,Mizoram,2018,3,796081,480
4569,Mizoram,2018,3,796181,467
4570,Mizoram,2018,4,796005,3120
4571,Mizoram,2018,4,796009,2834
4572,Mizoram,2018,4,796012,1421
4573,Mizoram,2018,4,796701,1379
4574,Mizoram,2018,4,796017,1233
4575,Mizoram,2018,4,796008,874
4576,Mizoram,2018,4,796014,718
4577,Mizoram,2018,4,796321,694
4578,Mizoram,2018,4,796081,651
4579,Mizoram,2018,4,796181,627
4580,Mizoram,2019,1,796005,3769
4581,Mizoram,2019,1,796009,3457
4582,Mizoram,2019,1,796012,1670
4583,Mizoram,2019,1,796701,1651
4584,Mizoram,2019,1,796017,1477
4585,Mizoram,2019,1,796008,1074
4586,Mizoram,2019,1,796014,864
4587,Mizoram,2019,1,796081,807
4588,Mizoram,2019,1,796321,803
4589,Mizoram,2019,1,796181,752
4590,Mizoram,2019,2,796005,4439
4591,Mizoram,2019,2,796009,4143
4592,Mizoram,2019,2,796701,2033
4593,Mizoram,2019,2,796012,1919
4594,Mizoram,2019,2,796017,1781
4595,Mizoram,2019,2,796008,1267
4596,Mizoram,2019,2,796014,1001
4597,Mizoram,2019,2,796081,972
4598,Mizoram,2019,2,796321,948
4599,Mizoram,2019,2,796181,925
4600,Mizoram,2019,3,796005,5357
4601,Mizoram,2019,3,796009,5022
4602,Mizoram,2019,3,796701,2408
4603,Mizoram,2019,3,796012,2285
4604,Mizoram,2019,3,796017,2046
4605,Mizoram,2019,3,796008,1521
4606,Mizoram,2019,3,796081,1182
4607,Mizoram,2019,3,796772,1173
4608,Mizoram,2019,3,796014,1168
4609,Mizoram,2019,3,796321,1137
4610,Mizoram,2019,4,796005,6157
4611,Mizoram,2019,4,796009,5779
4612,Mizoram,2019,4,796701,2825
4613,Mizoram,2019,4,796012,2628
4614,Mizoram,2019,4,796017,2308
4615,Mizoram,2019,4,796008,1752
4616,Mizoram,2019,4,796772,1401
4617,Mizoram,2019,4,796081,1369
4618,Mizoram,2019,4,796014,1358
4619,Mizoram,2019,4,796321,1339
4620,Mizoram,2020,1,796005,7161
4621,Mizoram,2020,1,796009,6674
4622,Mizoram,2020,1,796701,3352
4623,Mizoram,2020,1,796012,3014
4624,Mizoram,2020,1,796017,2613
4625,Mizoram,2020,1,796008,2034
4626,Mizoram,2020,1,796772,1698
4627,Mizoram,2020,1,796081,1622
4628,Mizoram,2020,1,796014,1591
4629,Mizoram,2020,1,796321,1576
4630,Mizoram,2020,2,796005,8374
4631,Mizoram,2020,2,796009,7831
4632,Mizoram,2020,2,796701,3962
4633,Mizoram,2020,2,796012,3500
4634,Mizoram,2020,2,796017,3053
4635,Mizoram,2020,2,796008,2433
4636,Mizoram,2020,2,796772,2068
4637,Mizoram,2020,2,796081,1939
4638,Mizoram,2020,2,796321,1916
4639,Mizoram,2020,2,796014,1830
4640,Mizoram,2020,3,796005,10284
4641,Mizoram,2020,3,796009,9358
4642,Mizoram,2020,3,796701,4775
4643,Mizoram,2020,3,796012,4268
4644,Mizoram,2020,3,796017,3702
4645,Mizoram,2020,3,796008,3104
4646,Mizoram,2020,3,796772,2679
4647,Mizoram,2020,3,796081,2414
4648,Mizoram,2020,3,796321,2410
4649,Mizoram,2020,3,796014,2245
4650,Mizoram,2020,4,796005,11766
4651,Mizoram,2020,4,796009,10691
4652,Mizoram,2020,4,796701,5485
4653,Mizoram,2020,4,796012,4956
4654,Mizoram,2020,4,796017,4253
4655,Mizoram,2020,4,796008,3552
4656,Mizoram,2020,4,796772,3113
4657,Mizoram,2020,4,796321,2781
4658,Mizoram,2020,4,796081,2745
4659,Mizoram,2020,4,796014,2507
4660,Mizoram,2021,1,796005,12750
4661,Mizoram,2021,1,796009,11596
4662,Mizoram,2021,1,796701,5955
4663,Mizoram,2021,1,796012,5408
4664,Mizoram,2021,1,796017,4636
4665,Mizoram,2021,1,796008,3862
4666,Mizoram,2021,1,796772,3400
4667,Mizoram,2021,1,796321,3045
4668,Mizoram,2021,1,796081,2988
4669,Mizoram,2021,1,796014,2744
4670,Mizoram,2021,2,796005,13677
4671,Mizoram,2021,2,796009,12453
4672,Mizoram,2021,2,796701,6414
4673,Mizoram,2021,2,796012,5816
4674,Mizoram,2021,2,796017,4992
4675,Mizoram,2021,2,796008,4149
4676,Mizoram,2021,2,796772,3654
4677,Mizoram,2021,2,796321,3287
4678,Mizoram,2021,2,796081,3224
4679,Mizoram,2021,2,796014,2970
4680,Mizoram,2021,3,796005,14719
4681,Mizoram,2021,3,796009,13381
4682,Mizoram,2021,3,796701,6966
4683,Mizoram,2021,3,796012,6245
4684,Mizoram,2021,3,796017,5386
4685,Mizoram,2021,3,796008,4446
4686,Mizoram,2021,3,796772,3960
4687,Mizoram,2021,3,796321,3608
4688,Mizoram,2021,3,796081,3500
4689,Mizoram,2021,3,796014,3214
4690,Mizoram,2021,4,796005,15729
4691,Mizoram,2021,4,796009,14302
4692,Mizoram,2021,4,796701,7499
4693,Mizoram,2021,4,796012,6671
4694,Mizoram,2021,4,796017,5769
4695,Mizoram,2021,4,796008,4757
4696,Mizoram,2021,4,796772,4219
4697,Mizoram,2021,4,796321,3902
4698,Mizoram,2021,4,796081,3795
4699,Mizoram,2021,4,796014,3448
4700,Mizoram,2022,1,796005,16682
4701,Mizoram,2022,1,796009,15199
4702,Mizoram,2022,1,796701,7976
4703,Mizoram,2022,1,796012,7071
4704,Mizoram,2022,1,796017,6110
4705,Mizoram,2022,1,796008,5037
4706,Mizoram,2022,1,796772,4513
4707,Mizoram,2022,1,796321,4156
4708,Mizoram,2022,1,796081,4020
4709,Mizoram,2022,1,796014,3670
4710,Mizoram,2022,2,796005,17564
4711,Mizoram,2022,2,796009,16002
4712,Mizoram,2022,2,796701,8395
4713,Mizoram,2022,2,796012,7437
4714,Mizoram,2022,2,796017,6465
4715,Mizoram,2022,2,796008,5303
4716,Mizoram,2022,2,796772,4791
4717,Mizoram,2022,2,796321,4381
4718,Mizoram,2022,2,796081,4275
4719,Mizoram,2022,2,796014,3864
4720,Mizoram,2022,3,796005,18512
4721,Mizoram,2022,3,796009,16866
4722,Mizoram,2022,3,796701,8842
4723,Mizoram,2022,3,796012,7826
4724,Mizoram,2022,3,796017,6808
4725,Mizoram,2022,3,796008,5612
4726,Mizoram,2022,3,796772,5092
4727,Mizoram,2022,3,796321,4603
4728,Mizoram,2022,3,796081,4485
4729,Mizoram,2022,3,796014,4068
4730,Mizoram,2022,4,796005,19398
4731,Mizoram,2022,4,796009,17652
4732,Mizoram,2022,4,796701,9232
4733,Mizoram,2022,4,796012,8201
4734,Mizoram,2022,4,796017,7121
4735,Mizoram,2022,4,796008,5882
4736,Mizoram,2022,4,796772,5348
4737,Mizoram,2022,4,796321,4764
4738,Mizoram,2022,4,796081,4657
4739,Mizoram,2022,4,796014,4239
4740,Nagaland,2018,1,797112,3362
4741,Nagaland,2018,1,797001,1100
4742,Nagaland,2018,1,797115,1034
4743,Nagaland,2018,1,797113,968
4744,Nagaland,2018,1,797103,798
4745,Nagaland,2018,1,797120,780
4746,Nagaland,2018,1,797117,764
4747,Nagaland,2018,1,798601,709
4748,Nagaland,2018,1,797118,520
4749,Nagaland,2018,1,797116,514
4750,Nagaland,2018,2,797112,4838
4751,Nagaland,2018,2,797001,1576
4752,Nagaland,2018,2,797115,1567
4753,Nagaland,2018,2,797113,1440
4754,Nagaland,2018,2,797103,1245
4755,Nagaland,2018,2,798601,1112
4756,Nagaland,2018,2,797120,1068
4757,Nagaland,2018,2,797117,1057
4758,Nagaland,2018,2,797118,800
4759,Nagaland,2018,2,797116,709
4760,Nagaland,2018,3,797112,6815
4761,Nagaland,2018,3,797115,2224
4762,Nagaland,2018,3,797001,2219
4763,Nagaland,2018,3,797113,1964
4764,Nagaland,2018,3,797103,1872
4765,Nagaland,2018,3,797120,1518
4766,Nagaland,2018,3,798601,1503
4767,Nagaland,2018,3,797117,1384
4768,Nagaland,2018,3,797118,1142
4769,Nagaland,2018,3,797116,1036
4770,Nagaland,2018,4,797112,8894
4771,Nagaland,2018,4,797115,3022
4772,Nagaland,2018,4,797001,2978
4773,Nagaland,2018,4,797113,2589
4774,Nagaland,2018,4,797103,2549
4775,Nagaland,2018,4,797120,2071
4776,Nagaland,2018,4,798601,1972
4777,Nagaland,2018,4,797117,1752
4778,Nagaland,2018,4,797118,1604
4779,Nagaland,2018,4,797116,1410
4780,Nagaland,2019,1,797112,10884
4781,Nagaland,2019,1,797115,3844
4782,Nagaland,2019,1,797001,3735
4783,Nagaland,2019,1,797103,3254
4784,Nagaland,2019,1,797113,3218
4785,Nagaland,2019,1,797120,2536
4786,Nagaland,2019,1,798601,2461
4787,Nagaland,2019,1,797117,2159
4788,Nagaland,2019,1,797118,1945
4789,Nagaland,2019,1,797116,1802
4790,Nagaland,2019,2,797112,13452
4791,Nagaland,2019,2,797115,4763
4792,Nagaland,2019,2,797001,4588
4793,Nagaland,2019,2,797103,4080
4794,Nagaland,2019,2,797113,3926
4795,Nagaland,2019,2,797120,3113
4796,Nagaland,2019,2,798601,3021
4797,Nagaland,2019,2,797117,2542
4798,Nagaland,2019,2,797118,2346
4799,Nagaland,2019,2,797116,2197
4800,Nagaland,2019,3,797112,15905
4801,Nagaland,2019,3,797115,5760
4802,Nagaland,2019,3,797001,5505
4803,Nagaland,2019,3,797103,4831
4804,Nagaland,2019,3,797113,4659
4805,Nagaland,2019,3,797120,3738
4806,Nagaland,2019,3,798601,3609
4807,Nagaland,2019,3,797117,2952
4808,Nagaland,2019,3,797118,2805
4809,Nagaland,2019,3,797116,2641
4810,Nagaland,2019,4,797112,17953
4811,Nagaland,2019,4,797115,6785
4812,Nagaland,2019,4,797001,6391
4813,Nagaland,2019,4,797103,5601
4814,Nagaland,2019,4,797113,5313
4815,Nagaland,2019,4,797120,4367
4816,Nagaland,2019,4,798601,4286
4817,Nagaland,2019,4,797117,3359
4818,Nagaland,2019,4,797118,3231
4819,Nagaland,2019,4,797116,3045
4820,Nagaland,2020,1,797112,20343
4821,Nagaland,2020,1,797115,7928
4822,Nagaland,2020,1,797001,7238
4823,Nagaland,2020,1,797103,6476
4824,Nagaland,2020,1,797113,6010
4825,Nagaland,2020,1,798601,4927
4826,Nagaland,2020,1,797120,4924
4827,Nagaland,2020,1,797117,3793
4828,Nagaland,2020,1,797118,3712
4829,Nagaland,2020,1,797111,3534
4830,Nagaland,2020,2,797112,23618
4831,Nagaland,2020,2,797115,9616
4832,Nagaland,2020,2,797001,8487
4833,Nagaland,2020,2,797103,7784
4834,Nagaland,2020,2,797113,7106
4835,Nagaland,2020,2,798601,6168
4836,Nagaland,2020,2,797120,5825
4837,Nagaland,2020,2,797111,4530
4838,Nagaland,2020,2,797117,4398
4839,Nagaland,2020,2,797118,4360
4840,Nagaland,2020,3,797112,28305
4841,Nagaland,2020,3,797115,12485
4842,Nagaland,2020,3,797001,11224
4843,Nagaland,2020,3,797103,10053
4844,Nagaland,2020,3,797113,9310
4845,Nagaland,2020,3,798601,8499
4846,Nagaland,2020,3,798621,7957
4847,Nagaland,2020,3,797120,7573
4848,Nagaland,2020,3,797111,7018
4849,Nagaland,2020,3,798612,6295
4850,Nagaland,2020,4,797112,31403
4851,Nagaland,2020,4,797115,13893
4852,Nagaland,2020,4,797001,12395
4853,Nagaland,2020,4,797103,11126
4854,Nagaland,2020,4,797113,10273
4855,Nagaland,2020,4,798601,9384
4856,Nagaland,2020,4,798621,8705
4857,Nagaland,2020,4,797120,8363
4858,Nagaland,2020,4,797111,7765
4859,Nagaland,2020,4,798612,7108
4860,Nagaland,2021,1,797112,33978
4861,Nagaland,2021,1,797115,15033
4862,Nagaland,2021,1,797001,13341
4863,Nagaland,2021,1,797103,12013
4864,Nagaland,2021,1,797113,11089
4865,Nagaland,2021,1,798601,10112
4866,Nagaland,2021,1,798621,9441
4867,Nagaland,2021,1,797120,8954
4868,Nagaland,2021,1,797111,8394
4869,Nagaland,2021,1,798612,7691
4870,Nagaland,2021,2,797112,36359
4871,Nagaland,2021,2,797115,16111
4872,Nagaland,2021,2,797001,14273
4873,Nagaland,2021,2,797103,12957
4874,Nagaland,2021,2,797113,11847
4875,Nagaland,2021,2,798601,10869
4876,Nagaland,2021,2,798621,10141
4877,Nagaland,2021,2,797120,9601
4878,Nagaland,2021,2,797111,8997
4879,Nagaland,2021,2,798612,8290
4880,Nagaland,2021,3,797112,39088
4881,Nagaland,2021,3,797115,17302
4882,Nagaland,2021,3,797001,15315
4883,Nagaland,2021,3,797103,14089
4884,Nagaland,2021,3,797113,12707
4885,Nagaland,2021,3,798601,11793
4886,Nagaland,2021,3,798621,10982
4887,Nagaland,2021,3,797120,10343
4888,Nagaland,2021,3,797111,9751
4889,Nagaland,2021,3,798612,9010
4890,Nagaland,2021,4,797112,41813
4891,Nagaland,2021,4,797115,18475
4892,Nagaland,2021,4,797001,16383
4893,Nagaland,2021,4,797103,15128
4894,Nagaland,2021,4,797113,13595
4895,Nagaland,2021,4,798601,12642
4896,Nagaland,2021,4,798621,11795
4897,Nagaland,2021,4,797120,11079
4898,Nagaland,2021,4,797111,10498
4899,Nagaland,2021,4,798612,9750
4900,Nagaland,2022,1,797112,44337
4901,Nagaland,2022,1,797115,19632
4902,Nagaland,2022,1,797001,17384
4903,Nagaland,2022,1,797103,16093
4904,Nagaland,2022,1,797113,14412
4905,Nagaland,2022,1,798601,13441
4906,Nagaland,2022,1,798621,12565
4907,Nagaland,2022,1,797120,11765
4908,Nagaland,2022,1,797111,11143
4909,Nagaland,2022,1,798612,10400
4910,Nagaland,2022,2,797112,46784
4911,Nagaland,2022,2,797115,20737
4912,Nagaland,2022,2,797001,18359
4913,Nagaland,2022,2,797103,17045
4914,Nagaland,2022,2,797113,15229
4915,Nagaland,2022,2,798601,14157
4916,Nagaland,2022,2,798621,13310
4917,Nagaland,2022,2,797120,12440
4918,Nagaland,2022,2,797111,11723
4919,Nagaland,2022,2,798612,10995
4920,Nagaland,2022,3,797112,49392
4921,Nagaland,2022,3,797115,21907
4922,Nagaland,2022,3,797001,19352
4923,Nagaland,2022,3,797103,17971
4924,Nagaland,2022,3,797113,16067
4925,Nagaland,2022,3,798601,14866
4926,Nagaland,2022,3,798621,14021
4927,Nagaland,2022,3,797120,13080
4928,Nagaland,2022,3,797111,12325
4929,Nagaland,2022,3,798612,11569
4930,Nagaland,2022,4,797112,52003
4931,Nagaland,2022,4,797115,22989
4932,Nagaland,2022,4,797001,20322
4933,Nagaland,2022,4,797103,18788
4934,Nagaland,2022,4,797113,16887
4935,Nagaland,2022,4,798601,15487
4936,Nagaland,2022,4,798621,14736
4937,Nagaland,2022,4,797120,13713
4938,Nagaland,2022,4,797111,12881
4939,Nagaland,2022,4,798612,12037
4940,Odisha,2018,1,751024,20624
4941,Odisha,2018,1,751012,19414
4942,Odisha,2018,1,751002,19137
4943,Odisha,2018,1,760001,18195
4944,Odisha,2018,1,751006,17601
4945,Odisha,2018,1,756001,17451
4946,Odisha,2018,1,751003,16391
4947,Odisha,2018,1,751019,14672
4948,Odisha,2018,1,751013,14292
4949,Odisha,2018,1,751007,14267
4950,Odisha,2018,2,751024,27037
4951,Odisha,2018,2,751002,25379
4952,Odisha,2018,2,751012,24805
4953,Odisha,2018,2,760001,23382
4954,Odisha,2018,2,751006,23371
4955,Odisha,2018,2,756001,23237
4956,Odisha,2018,2,751003,21019
4957,Odisha,2018,2,751019,19055
4958,Odisha,2018,2,753001,18920
4959,Odisha,2018,2,751007,18456
4960,Odisha,2018,3,751024,32884
4961,Odisha,2018,3,751002,31103
4962,Odisha,2018,3,751012,29858
4963,Odisha,2018,3,756001,29096
4964,Odisha,2018,3,760001,28489
4965,Odisha,2018,3,751006,28340
4966,Odisha,2018,3,751003,25477
4967,Odisha,2018,3,753001,23504
4968,Odisha,2018,3,751019,23269
4969,Odisha,2018,3,751007,22631
4970,Odisha,2018,4,751024,41412
4971,Odisha,2018,4,751002,38919
4972,Odisha,2018,4,751012,36501
4973,Odisha,2018,4,756001,35417
4974,Odisha,2018,4,751006,35365
4975,Odisha,2018,4,760001,34895
4976,Odisha,2018,4,751003,31663
4977,Odisha,2018,4,753001,29776
4978,Odisha,2018,4,751019,28694
4979,Odisha,2018,4,751007,28305
4980,Odisha,2019,1,751024,48946
4981,Odisha,2019,1,751002,46998
4982,Odisha,2019,1,751006,42410
4983,Odisha,2019,1,751012,42254
4984,Odisha,2019,1,756001,40355
4985,Odisha,2019,1,760001,40210
4986,Odisha,2019,1,751003,37236
4987,Odisha,2019,1,753001,36288
4988,Odisha,2019,1,751019,34425
4989,Odisha,2019,1,751007,33240
4990,Odisha,2019,2,751024,53902
4991,Odisha,2019,2,751002,52563
4992,Odisha,2019,2,751006,48544
4993,Odisha,2019,2,751012,45757
4994,Odisha,2019,2,760001,44521
4995,Odisha,2019,2,756001,43951
4996,Odisha,2019,2,753001,41108
4997,Odisha,2019,2,751003,40810
4998,Odisha,2019,2,751019,38191
4999,Odisha,2019,2,751007,36395
5000,Odisha,2019,3,751024,59402
5001,Odisha,2019,3,751002,58757
5002,Odisha,2019,3,751006,54910
5003,Odisha,2019,3,751012,49576
5004,Odisha,2019,3,760001,49413
5005,Odisha,2019,3,756001,47705
5006,Odisha,2019,3,753001,46630
5007,Odisha,2019,3,751003,44895
5008,Odisha,2019,3,751019,42361
5009,Odisha,2019,3,751007,39900
5010,Odisha,2019,4,751002,65273
5011,Odisha,2019,4,751024,64962
5012,Odisha,2019,4,751006,60335
5013,Odisha,2019,4,760001,54397
5014,Odisha,2019,4,751012,53435
5015,Odisha,2019,4,756001,52618
5016,Odisha,2019,4,753001,52023
5017,Odisha,2019,4,751003,48967
5018,Odisha,2019,4,751019,46593
5019,Odisha,2019,4,752001,44147
5020,Odisha,2020,1,751002,69941
5021,Odisha,2020,1,751024,68963
5022,Odisha,2020,1,751006,64369
5023,Odisha,2020,1,760001,58342
5024,Odisha,2020,1,753001,56586
5025,Odisha,2020,1,751012,56216
5026,Odisha,2020,1,756001,55534
5027,Odisha,2020,1,751003,51901
5028,Odisha,2020,1,751019,49836
5029,Odisha,2020,1,752001,47907
5030,Odisha,2020,2,751002,74717
5031,Odisha,2020,2,751024,72471
5032,Odisha,2020,2,751006,68053
5033,Odisha,2020,2,760001,61814
5034,Odisha,2020,2,753001,61214
5035,Odisha,2020,2,751012,58940
5036,Odisha,2020,2,756001,58410
5037,Odisha,2020,2,751003,54791
5038,Odisha,2020,2,751019,52960
5039,Odisha,2020,2,752001,51897
5040,Odisha,2020,3,751002,80656
5041,Odisha,2020,3,751024,76546
5042,Odisha,2020,3,751006,72267
5043,Odisha,2020,3,753001,66361
5044,Odisha,2020,3,760001,66144
5045,Odisha,2020,3,751012,62197
5046,Odisha,2020,3,756001,61760
5047,Odisha,2020,3,751003,58414
5048,Odisha,2020,3,752001,56690
5049,Odisha,2020,3,751019,56655
5050,Odisha,2020,4,751002,86879
5051,Odisha,2020,4,751024,81692
5052,Odisha,2020,4,751006,76968
5053,Odisha,2020,4,753001,71912
5054,Odisha,2020,4,760001,71216
5055,Odisha,2020,4,751012,66220
5056,Odisha,2020,4,756001,65695
5057,Odisha,2020,4,751003,62543
5058,Odisha,2020,4,752001,61596
5059,Odisha,2020,4,751019,61109
5060,Odisha,2021,1,751002,92941
5061,Odisha,2021,1,751024,87271
5062,Odisha,2021,1,751006,82195
5063,Odisha,2021,1,753001,77095
5064,Odisha,2021,1,760001,76245
5065,Odisha,2021,1,751012,70547
5066,Odisha,2021,1,756001,70160
5067,Odisha,2021,1,751003,66879
5068,Odisha,2021,1,752001,66244
5069,Odisha,2021,1,751019,65393
5070,Odisha,2021,2,751002,99150
5071,Odisha,2021,2,751024,93000
5072,Odisha,2021,2,751006,87528
5073,Odisha,2021,2,753001,82375
5074,Odisha,2021,2,760001,81360
5075,Odisha,2021,2,751012,75248
5076,Odisha,2021,2,756001,74777
5077,Odisha,2021,2,751003,71314
5078,Odisha,2021,2,752001,70847
5079,Odisha,2021,2,751019,69825
5080,Odisha,2021,3,751002,106076
5081,Odisha,2021,3,751024,99369
5082,Odisha,2021,3,751006,93529
5083,Odisha,2021,3,753001,88199
5084,Odisha,2021,3,760001,86980
5085,Odisha,2021,3,751012,80366
5086,Odisha,2021,3,756001,80060
5087,Odisha,2021,3,751003,76274
5088,Odisha,2021,3,752001,75916
5089,Odisha,2021,3,751019,74760
5090,Odisha,2021,4,751002,113032
5091,Odisha,2021,4,751024,105857
5092,Odisha,2021,4,751006,99613
5093,Odisha,2021,4,753001,94137
5094,Odisha,2021,4,760001,92651
5095,Odisha,2021,4,751012,85593
5096,Odisha,2021,4,756001,85311
5097,Odisha,2021,4,751003,81290
5098,Odisha,2021,4,752001,80864
5099,Odisha,2021,4,751019,79669
5100,Odisha,2022,1,751002,119601
5101,Odisha,2022,1,751024,111933
5102,Odisha,2022,1,751006,105312
5103,Odisha,2022,1,753001,99711
5104,Odisha,2022,1,760001,98015
5105,Odisha,2022,1,751012,90516
5106,Odisha,2022,1,756001,90352
5107,Odisha,2022,1,751003,85966
5108,Odisha,2022,1,752001,85664
