,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
2318,Haryana,2021,2,121102,2504049,4742370912.036514,TOTAL
2319,Haryana,2021,2,122051,2397445,2354510241.669946,TOTAL
2320,Haryana,2021,3,122006,7079111,10108307756.719585,TOTAL
2321,Haryana,2021,3,122001,6524981,8208514096.35167,TOTAL
2322,Haryana,2021,3,121004,4619156,7214596983.5858555,TOTAL
2323,Haryana,2021,3,122002,4074015,4174634956.2762547,TOTAL
2324,Haryana,2021,3,131001,3824548,7592853759.9011755,TOTAL
2325,Haryana,2021,3,132103,3807660,7722135884.656666,TOTAL
2326,Haryana,2021,3,121002,3597233,6542235321.477936,TOTAL
2327,Haryana,2021,3,121003,3532991,4834797646.706048,TOTAL
2328,Haryana,2021,3,122051,3316258,3173407234.1611395,TOTAL
2329,Haryana,2021,3,122004,3271428,3239557328.444209,TOTAL
2330,Haryana,2021,4,122006,8243097,12446013625.324087,TOTAL
2331,Haryana,2021,4,122001,7654460,10006718311.566921,TOTAL
2332,Haryana,2021,4,121004,5636431,9216385931.59724,TOTAL
2333,Haryana,2021,4,122002,5095560,5436208624.384323,TOTAL
2334,Haryana,2021,4,132103,4535161,9837178139.119781,TOTAL
2335,Haryana,2021,4,131001,4476485,9400470033.415104,TOTAL
2336,Haryana,2021,4,121002,4231254,8127531272.098031,TOTAL
2337,Haryana,2021,4,121003,4230317,6034510670.847743,TOTAL
2338,Haryana,2021,4,121102,3930826,7117844489.156973,TOTAL
2339,Haryana,2021,4,122004,3857198,3979661447.5418015,TOTAL
2340,Haryana,2022,1,122006,9497946,14052592432.141745,TOTAL
2341,Haryana,2022,1,122001,8481038,11065424794.683146,TOTAL
2342,Haryana,2022,1,121004,6413395,10327200068.107296,TOTAL
2343,Haryana,2022,1,132103,5895774,11868051900.843742,TOTAL
2344,Haryana,2022,1,122002,5481562,5941559633.393696,TOTAL
2345,Haryana,2022,1,131001,4815373,9722356550.274738,TOTAL
2346,Haryana,2022,1,121002,4722543,9322378335.1689,TOTAL
2347,Haryana,2022,1,121003,4703756,6681893708.489748,TOTAL
2348,Haryana,2022,1,122004,4470641,4593483267.675021,TOTAL
2349,Haryana,2022,1,121102,4397860,7851533169.698815,TOTAL
2350,Haryana,2022,2,122006,11491350,16033485783.78646,TOTAL
2351,Haryana,2022,2,122001,10746148,13340124680.33358,TOTAL
2352,Haryana,2022,2,121004,7541491,11635177821.64284,TOTAL
2353,Haryana,2022,2,122002,7526684,7647480688.930363,TOTAL
2354,Haryana,2022,2,132103,6745204,12816736357.27605,TOTAL
2355,Haryana,2022,2,131001,6009247,11460764747.702406,TOTAL
2356,Haryana,2022,2,121002,5591996,10542237339.944075,TOTAL
2357,Haryana,2022,2,121003,5492258,7581776677.968283,TOTAL
2358,Haryana,2022,2,122004,5362365,5206030457.728907,TOTAL
2359,Haryana,2022,2,124001,5115219,10455337928.87967,TOTAL
2360,Haryana,2022,3,122006,14938659,21582716225.76088,TOTAL
2361,Haryana,2022,3,122001,11374422,13541621759.887472,TOTAL
2362,Haryana,2022,3,132103,9376357,16261252851.959072,TOTAL
2363,Haryana,2022,3,131001,9041722,15566507436.869112,TOTAL
2364,Haryana,2022,3,122002,8007122,8028492850.374751,TOTAL
2365,Haryana,2022,3,121004,7911550,11525725718.216959,TOTAL
2366,Haryana,2022,3,125001,7377226,12776861548.480118,TOTAL
2367,Haryana,2022,3,121102,6254963,10107177216.957026,TOTAL
2368,Haryana,2022,3,124001,6112872,11221511162.747232,TOTAL
2369,Haryana,2022,3,121002,5709734,9104449464.479698,TOTAL
2370,Haryana,2022,4,122006,15996511,23272769045.48967,TOTAL
2371,Haryana,2022,4,122001,12025123,14478193028.737059,TOTAL
2372,Haryana,2022,4,124001,11388444,20420082342.96588,TOTAL
2373,Haryana,2022,4,131001,10902442,19735294351.817028,TOTAL
2374,Haryana,2022,4,125001,9588910,17247896358.51129,TOTAL
2375,Haryana,2022,4,122002,8447312,8583794406.001563,TOTAL
2376,Haryana,2022,4,132001,8437665,15318137190.304121,TOTAL
2377,Haryana,2022,4,121004,8395551,12517719769.30899,TOTAL
2378,Haryana,2022,4,121102,8058491,13028821224.016903,TOTAL
2379,Haryana,2022,4,132103,7470318,14211929063.205795,TOTAL
2380,Himachal Pradesh,2018,1,173205,50457,58954553.080766425,TOTAL
2381,Himachal Pradesh,2018,1,176323,28116,47548740.81338847,TOTAL
2382,Himachal Pradesh,2018,1,174101,23993,26853915.092015706,TOTAL
2383,Himachal Pradesh,2018,1,174303,19122,27437635.57423534,TOTAL
2384,Himachal Pradesh,2018,1,173025,16138,22465216.713972166,TOTAL
2385,Himachal Pradesh,2018,1,176001,11862,21124669.109688446,TOTAL
2386,Himachal Pradesh,2018,1,171001,10889,19849917.41837506,TOTAL
2387,Himachal Pradesh,2018,1,173212,8316,12272135.145517696,TOTAL
2388,Himachal Pradesh,2018,1,175001,7751,7518183.03490364,TOTAL
2389,Himachal Pradesh,2018,1,177005,7409,6748703.7576809535,TOTAL
2390,Himachal Pradesh,2018,2,173205,67411,96135650.11659741,TOTAL
2391,Himachal Pradesh,2018,2,176323,34505,79112116.74498324,TOTAL
2392,Himachal Pradesh,2018,2,174101,31810,48473807.85677731,TOTAL
2393,Himachal Pradesh,2018,2,174303,23860,40297176.586473666,TOTAL
2394,Himachal Pradesh,2018,2,173025,23551,42091803.8627669,TOTAL
2395,Himachal Pradesh,2018,2,176001,16699,30651610.963755213,TOTAL
2396,Himachal Pradesh,2018,2,171001,15002,34514288.85622554,TOTAL
2397,Himachal Pradesh,2018,2,175131,14062,42991424.961770326,TOTAL
2398,Himachal Pradesh,2018,2,173212,12971,25578875.80878989,TOTAL
2399,Himachal Pradesh,2018,2,173030,9832,12429115.72769515,TOTAL
2400,Himachal Pradesh,2018,3,173205,95087,136461395.92778862,TOTAL
2401,Himachal Pradesh,2018,3,174101,41377,69275414.61089885,TOTAL
2402,Himachal Pradesh,2018,3,174303,37218,79325253.9658385,TOTAL
2403,Himachal Pradesh,2018,3,173025,35054,64196379.89609783,TOTAL
2404,Himachal Pradesh,2018,3,176001,20730,42704498.14961146,TOTAL
2405,Himachal Pradesh,2018,3,173030,19975,22858486.983047362,TOTAL
2406,Himachal Pradesh,2018,3,171001,19667,46565083.69183657,TOTAL
2407,Himachal Pradesh,2018,3,173212,16604,36836443.968154006,TOTAL
2408,Himachal Pradesh,2018,3,176323,16524,120793175.75823024,TOTAL
2409,Himachal Pradesh,2018,3,177005,15321,14487357.030578952,TOTAL
2410,Himachal Pradesh,2018,4,173205,149125,214537044.31729394,TOTAL
2411,Himachal Pradesh,2018,4,174101,67908,115571336.77782552,TOTAL
2412,Himachal Pradesh,2018,4,173025,56005,97708257.58741698,TOTAL
2413,Himachal Pradesh,2018,4,174303,49540,115217697.04853112,TOTAL
2414,Himachal Pradesh,2018,4,171001,28323,78358285.27627262,TOTAL
2415,Himachal Pradesh,2018,4,176001,27736,59387915.53495459,TOTAL
2416,Himachal Pradesh,2018,4,173212,26700,55364271.54620983,TOTAL
2417,Himachal Pradesh,2018,4,176323,23029,50390957.65871303,TOTAL
2418,Himachal Pradesh,2018,4,173030,21100,31877026.642960742,TOTAL
2419,Himachal Pradesh,2018,4,173220,17616,24938842.946540266,TOTAL
2420,Himachal Pradesh,2019,1,173205,303803,286463248.34363383,TOTAL
2421,Himachal Pradesh,2019,1,171001,195883,374976855.7078719,TOTAL
2422,Himachal Pradesh,2019,1,174101,123799,147545137.23044026,TOTAL
2423,Himachal Pradesh,2019,1,173025,74611,111629796.33788322,TOTAL
2424,Himachal Pradesh,2019,1,176323,55205,69978229.84156093,TOTAL
2425,Himachal Pradesh,2019,1,174303,53301,96603744.8893585,TOTAL
2426,Himachal Pradesh,2019,1,175001,45323,81633187.20018888,TOTAL
2427,Himachal Pradesh,2019,1,173030,43744,43888475.6681822,TOTAL
2428,Himachal Pradesh,2019,1,173212,39751,68576012.76573476,TOTAL
2429,Himachal Pradesh,2019,1,176001,38942,73996894.16606511,TOTAL
2430,Himachal Pradesh,2019,2,171001,601958,1240952784.1484268,TOTAL
2431,Himachal Pradesh,2019,2,173205,201216,269484882.070194,TOTAL
2432,Himachal Pradesh,2019,2,175001,109216,209713438.89865682,TOTAL
2433,Himachal Pradesh,2019,2,174101,88463,153751367.54986086,TOTAL
2434,Himachal Pradesh,2019,2,173212,52208,102404739.35571423,TOTAL
2435,Himachal Pradesh,2019,2,177001,46283,99159035.60852855,TOTAL
2436,Himachal Pradesh,2019,2,173025,45328,87288933.03207737,TOTAL
2437,Himachal Pradesh,2019,2,175131,45240,139927670.82255486,TOTAL
2438,Himachal Pradesh,2019,2,176001,44908,90993766.8502137,TOTAL
2439,Himachal Pradesh,2019,2,173030,25921,37447525.69187294,TOTAL
2440,Himachal Pradesh,2019,3,171001,418230,1383190523.8901672,TOTAL
2441,Himachal Pradesh,2019,3,173205,221062,314555850.88550353,TOTAL
2442,Himachal Pradesh,2019,3,174101,103786,175764252.28338027,TOTAL
2443,Himachal Pradesh,2019,3,175001,84465,242309410.3934193,TOTAL
2444,Himachal Pradesh,2019,3,173212,58925,124466121.34107587,TOTAL
2445,Himachal Pradesh,2019,3,173025,57215,105359646.96592219,TOTAL
2446,Himachal Pradesh,2019,3,177005,46521,27138701.08362629,TOTAL
2447,Himachal Pradesh,2019,3,177001,42631,106954993.74463357,TOTAL
2448,Himachal Pradesh,2019,3,176001,41789,104622488.24898227,TOTAL
2449,Himachal Pradesh,2019,3,175131,39283,87769328.81926286,TOTAL
2450,Himachal Pradesh,2019,4,171001,512584,1677312305.817284,TOTAL
2451,Himachal Pradesh,2019,4,173205,268652,392453029.9671198,TOTAL
2452,Himachal Pradesh,2019,4,174101,127476,222089581.3778806,TOTAL
2453,Himachal Pradesh,2019,4,175001,102183,288303594.1682798,TOTAL
2454,Himachal Pradesh,2019,4,171003,80497,216875085.7741524,TOTAL
2455,Himachal Pradesh,2019,4,173212,75663,157060348.6670912,TOTAL
2456,Himachal Pradesh,2019,4,177001,73796,176918779.25441986,TOTAL
2457,Himachal Pradesh,2019,4,173025,69647,129758382.12041324,TOTAL
2458,Himachal Pradesh,2019,4,175131,65988,155432398.8692294,TOTAL
2459,Himachal Pradesh,2019,4,177005,57146,27836817.123238977,TOTAL
2460,Himachal Pradesh,2020,1,171003,720359,2061228894.0105908,TOTAL
2461,Himachal Pradesh,2020,1,173205,314715,426369564.67411375,TOTAL
2462,Himachal Pradesh,2020,1,174101,151372,242482216.53884515,TOTAL
2463,Himachal Pradesh,2020,1,173212,105295,214499346.13043648,TOTAL
2464,Himachal Pradesh,2020,1,173025,85924,150632781.66981503,TOTAL
2465,Himachal Pradesh,2020,1,175131,81806,173865536.27759966,TOTAL
2466,Himachal Pradesh,2020,1,175001,73343,156927017.7958505,TOTAL
2467,Himachal Pradesh,2020,1,177005,63522,34859055.897049464,TOTAL
2468,Himachal Pradesh,2020,1,171001,61878,118195354.42646721,TOTAL
2469,Himachal Pradesh,2020,1,176061,39474,72280166.44577055,TOTAL
2470,Himachal Pradesh,2020,2,171003,638897,1987213685.729451,TOTAL
2471,Himachal Pradesh,2020,2,173205,315778,393646876.77653795,TOTAL
2472,Himachal Pradesh,2020,2,174101,164472,259896888.92321798,TOTAL
2473,Himachal Pradesh,2020,2,173025,97284,159845071.52432945,TOTAL
2474,Himachal Pradesh,2020,2,175001,77632,187873703.76896214,TOTAL
2475,Himachal Pradesh,2020,2,173212,64066,120188869.47630209,TOTAL
2476,Himachal Pradesh,2020,2,176061,46869,82671386.8271485,TOTAL
2477,Himachal Pradesh,2020,2,171001,45028,87826384.31774105,TOTAL
2478,Himachal Pradesh,2020,2,173001,43276,67655062.68229793,TOTAL
2479,Himachal Pradesh,2020,2,172001,43264,87374983.32677233,TOTAL
2480,Himachal Pradesh,2020,3,171003,700705,2103715013.4332604,TOTAL
2481,Himachal Pradesh,2020,3,173205,415229,558025818.3106985,TOTAL
2482,Himachal Pradesh,2020,3,174101,209045,388452345.69977254,TOTAL
2483,Himachal Pradesh,2020,3,173025,120582,230949260.98187512,TOTAL
2484,Himachal Pradesh,2020,3,173212,81253,172611226.29322556,TOTAL
2485,Himachal Pradesh,2020,3,177220,68486,179065664.16163582,TOTAL
2486,Himachal Pradesh,2020,3,171001,68284,143680524.10447174,TOTAL
2487,Himachal Pradesh,2020,3,177001,67009,145135056.5015918,TOTAL
2488,Himachal Pradesh,2020,3,175001,65357,144211038.33556622,TOTAL
2489,Himachal Pradesh,2020,3,176061,57183,101668754.6571264,TOTAL
2490,Himachal Pradesh,2020,4,171003,696682,1926017209.2458954,TOTAL
2491,Himachal Pradesh,2020,4,173205,604124,815257737.699218,TOTAL
2492,Himachal Pradesh,2020,4,174101,281400,521636954.98355603,TOTAL
2493,Himachal Pradesh,2020,4,173025,167673,327099653.61760587,TOTAL
2494,Himachal Pradesh,2020,4,175131,132188,313677442.59507066,TOTAL
2495,Himachal Pradesh,2020,4,173212,113161,217325208.70686644,TOTAL
2496,Himachal Pradesh,2020,4,171001,108206,229562737.34266132,TOTAL
2497,Himachal Pradesh,2020,4,177001,85380,181093354.49654683,TOTAL
2498,Himachal Pradesh,2020,4,175001,80698,176337122.58752257,TOTAL
2499,Himachal Pradesh,2020,4,176061,78525,150352983.7365786,TOTAL
2500,Himachal Pradesh,2021,1,171003,1159901,2164436964.996763,TOTAL
2501,Himachal Pradesh,2021,1,173205,619267,821223440.7749588,TOTAL
2502,Himachal Pradesh,2021,1,174101,274339,516424443.2481361,TOTAL
2503,Himachal Pradesh,2021,1,175131,215773,534765149.0471176,TOTAL
2504,Himachal Pradesh,2021,1,173025,185062,344461015.7285789,TOTAL
2505,Himachal Pradesh,2021,1,177220,149733,299025321.8630981,TOTAL
2506,Himachal Pradesh,2021,1,173212,116376,209461675.08097655,TOTAL
2507,Himachal Pradesh,2021,1,171001,113805,240217830.57616025,TOTAL
2508,Himachal Pradesh,2021,1,177001,104364,189739039.99627146,TOTAL
2509,Himachal Pradesh,2021,1,175001,95196,187138431.74028426,TOTAL
2510,Himachal Pradesh,2021,2,171003,1631599,2778990707.677697,TOTAL
2511,Himachal Pradesh,2021,2,173205,736032,910208843.8697324,TOTAL
2512,Himachal Pradesh,2021,2,174101,320986,582835727.47161,TOTAL
2513,Himachal Pradesh,2021,2,173025,231797,390941863.8401969,TOTAL
2514,Himachal Pradesh,2021,2,177220,207149,389512019.0166289,TOTAL
2515,Himachal Pradesh,2021,2,175131,131245,268858354.18257976,TOTAL
2516,Himachal Pradesh,2021,2,177001,128227,229771646.88528594,TOTAL
2517,Himachal Pradesh,2021,2,173212,127967,231574649.3579095,TOTAL
2518,Himachal Pradesh,2021,2,175001,108761,204972266.22850466,TOTAL
2519,Himachal Pradesh,2021,2,171001,105922,203829155.67179704,TOTAL
2520,Himachal Pradesh,2021,3,171003,2329788,3893910514.6489954,TOTAL
2521,Himachal Pradesh,2021,3,173205,994540,1121847281.0466993,TOTAL
2522,Himachal Pradesh,2021,3,174101,401342,683288037.5044987,TOTAL
2523,Himachal Pradesh,2021,3,173025,293791,467430517.77712643,TOTAL
2524,Himachal Pradesh,2021,3,177220,287405,512908587.20985425,TOTAL
2525,Himachal Pradesh,2021,3,175131,240811,536434497.47621524,TOTAL
2526,Himachal Pradesh,2021,3,177001,181081,309793725.83222574,TOTAL
2527,Himachal Pradesh,2021,3,173212,176958,318514769.3581375,TOTAL
2528,Himachal Pradesh,2021,3,171001,162871,309873878.69115025,TOTAL
2529,Himachal Pradesh,2021,3,175001,144549,269076387.1761673,TOTAL
2530,Himachal Pradesh,2021,4,171003,2717639,4677725002.690226,TOTAL
2531,Himachal Pradesh,2021,4,173205,1210279,1328061490.4390228,TOTAL
2532,Himachal Pradesh,2021,4,174101,488964,806786602.1396236,TOTAL
2533,Himachal Pradesh,2021,4,175131,460060,1003934777.2454858,TOTAL
2534,Himachal Pradesh,2021,4,177220,419903,768499250.0238891,TOTAL
2535,Himachal Pradesh,2021,4,173025,365982,595463485.4161507,TOTAL
2536,Himachal Pradesh,2021,4,173212,223910,364770352.5385426,TOTAL
2537,Himachal Pradesh,2021,4,171001,208058,408166044.38035905,TOTAL
2538,Himachal Pradesh,2021,4,177001,169751,306718950.1922755,TOTAL
2539,Himachal Pradesh,2021,4,176215,164961,240181327.55267358,TOTAL
2540,Himachal Pradesh,2022,1,171003,3190535,5016030006.84719,TOTAL
2541,Himachal Pradesh,2022,1,173205,1413386,1446816728.975519,TOTAL
2542,Himachal Pradesh,2022,1,174101,568743,866086052.0320439,TOTAL
2543,Himachal Pradesh,2022,1,175131,473722,983920226.8787673,TOTAL
2544,Himachal Pradesh,2022,1,177220,470845,805620902.047562,TOTAL
2545,Himachal Pradesh,2022,1,173025,427564,670592332.0501437,TOTAL
2546,Himachal Pradesh,2022,1,173212,232862,370332616.4354911,TOTAL
2547,Himachal Pradesh,2022,1,171001,211977,384014660.8346852,TOTAL
2548,Himachal Pradesh,2022,1,176215,171381,245490508.25976694,TOTAL
2549,Himachal Pradesh,2022,1,177001,167835,277476740.9231009,TOTAL
2550,Himachal Pradesh,2022,2,171003,4169488,6351783570.311645,TOTAL
2551,Himachal Pradesh,2022,2,173205,1736602,1572502662.5622573,TOTAL
2552,Himachal Pradesh,2022,2,175131,750048,1695084975.5552914,TOTAL
2553,Himachal Pradesh,2022,2,174101,708286,983933181.3580412,TOTAL
2554,Himachal Pradesh,2022,2,177220,638094,1032033845.9740778,TOTAL
2555,Himachal Pradesh,2022,2,173025,514165,745907120.5749362,TOTAL
2556,Himachal Pradesh,2022,2,173212,320140,453387187.5338639,TOTAL
2557,Himachal Pradesh,2022,2,171001,290490,497720594.57635784,TOTAL
2558,Himachal Pradesh,2022,2,177001,262639,418596333.35632646,TOTAL
2559,Himachal Pradesh,2022,2,176215,230338,320168187.4027845,TOTAL
2560,Himachal Pradesh,2022,3,171003,7107267,9831616933.274183,TOTAL
2561,Himachal Pradesh,2022,3,173205,1854890,1640996290.2671494,TOTAL
2562,Himachal Pradesh,2022,3,174101,729161,946965866.4571412,TOTAL
2563,Himachal Pradesh,2022,3,173025,541490,739739737.0435636,TOTAL
2564,Himachal Pradesh,2022,3,175001,461113,671601651.7150689,TOTAL
2565,Himachal Pradesh,2022,3,173212,444046,652066582.5336627,TOTAL
2566,Himachal Pradesh,2022,3,174005,395220,510809104.58266944,TOTAL
2567,Himachal Pradesh,2022,3,176323,391625,502430103.270708,TOTAL
2568,Himachal Pradesh,2022,3,175131,385700,709339306.5647655,TOTAL
2569,Himachal Pradesh,2022,3,176038,385068,539724042.6283058,TOTAL
2570,Himachal Pradesh,2022,4,171003,7746053,10862367108.855297,TOTAL
2571,Himachal Pradesh,2022,4,173205,2079358,1810940908.1482234,TOTAL
2572,Himachal Pradesh,2022,4,176038,1347270,1910146201.5479293,TOTAL
2573,Himachal Pradesh,2022,4,174101,810320,1016982416.59002,TOTAL
2574,Himachal Pradesh,2022,4,175131,731108,1336805343.3621159,TOTAL
2575,Himachal Pradesh,2022,4,175001,609639,856535637.3822807,TOTAL
2576,Himachal Pradesh,2022,4,173025,609183,811631127.6624373,TOTAL
2577,Himachal Pradesh,2022,4,175101,557239,767989365.2420218,TOTAL
2578,Himachal Pradesh,2022,4,173212,425394,582466940.9011368,TOTAL
2579,Himachal Pradesh,2022,4,177001,406943,593040087.5602877,TOTAL
2580,Jammu & Kashmir,2018,1,185102,395605,503567409.6610012,TOTAL
2581,Jammu & Kashmir,2018,1,193201,33968,11301622.290505948,TOTAL
2582,Jammu & Kashmir,2018,1,193501,24084,5034492.397279434,TOTAL
2583,Jammu & Kashmir,2018,1,192201,20747,6413089.7229256295,TOTAL
2584,Jammu & Kashmir,2018,1,193411,15068,2451862.6852536295,TOTAL
2585,Jammu & Kashmir,2018,1,192231,14347,5520101.974394096,TOTAL
2586,Jammu & Kashmir,2018,1,193502,12471,4497807.709104408,TOTAL
2587,Jammu & Kashmir,2018,1,193121,12413,8824586.014065064,TOTAL
2588,Jammu & Kashmir,2018,1,180001,12322,13312804.06375308,TOTAL
2589,Jammu & Kashmir,2018,1,191111,12239,6335074.219543231,TOTAL
2590,Jammu & Kashmir,2018,2,185102,884352,1613618285.0921721,TOTAL
2591,Jammu & Kashmir,2018,2,193201,69507,22897627.597826526,TOTAL
2592,Jammu & Kashmir,2018,2,193121,46471,21975309.55657,TOTAL
2593,Jammu & Kashmir,2018,2,193501,40579,11778024.38557192,TOTAL
2594,Jammu & Kashmir,2018,2,191111,27686,13654492.261395518,TOTAL
2595,Jammu & Kashmir,2018,2,193502,19367,11423662.932068914,TOTAL
2596,Jammu & Kashmir,2018,2,192231,18472,9342995.671088854,TOTAL
2597,Jammu & Kashmir,2018,2,193401,18168,7404778.507605169,TOTAL
2598,Jammu & Kashmir,2018,2,190002,17682,28400289.65809415,TOTAL
2599,Jammu & Kashmir,2018,2,191131,15890,4737527.134788364,TOTAL
2600,Jammu & Kashmir,2018,3,185102,1177035,2060010090.0814018,TOTAL
2601,Jammu & Kashmir,2018,3,193201,102540,61415499.14843018,TOTAL
2602,Jammu & Kashmir,2018,3,193501,62453,31246735.569778584,TOTAL
2603,Jammu & Kashmir,2018,3,193121,61015,49955697.06239569,TOTAL
2604,Jammu & Kashmir,2018,3,190011,39127,24180359.167831097,TOTAL
2605,Jammu & Kashmir,2018,3,191131,29625,13873666.399701934,TOTAL
2606,Jammu & Kashmir,2018,3,191111,25734,27096630.835424874,TOTAL
2607,Jammu & Kashmir,2018,3,192301,25505,25243354.486266494,TOTAL
2608,Jammu & Kashmir,2018,3,190002,23857,40365102.420164675,TOTAL
2609,Jammu & Kashmir,2018,3,193502,22666,25199939.203971323,TOTAL
2610,Jammu & Kashmir,2018,4,185102,1624075,2932507535.124842,TOTAL
2611,Jammu & Kashmir,2018,4,190011,32672,18623593.95448696,TOTAL
2612,Jammu & Kashmir,2018,4,192201,31198,19115138.195099093,TOTAL
2613,Jammu & Kashmir,2018,4,193121,29674,47067881.92785947,TOTAL
2614,Jammu & Kashmir,2018,4,193201,29458,37905052.48973395,TOTAL
2615,Jammu & Kashmir,2018,4,182101,27848,90757026.62235618,TOTAL
2616,Jammu & Kashmir,2018,4,190002,23920,51997414.94425546,TOTAL
2617,Jammu & Kashmir,2018,4,191111,19579,36349889.30540928,TOTAL
2618,Jammu & Kashmir,2018,4,180001,19468,44373034.221391395,TOTAL
2619,Jammu & Kashmir,2018,4,190001,18949,60332952.98358713,TOTAL
2620,Jammu & Kashmir,2019,1,185102,1901540,2645529050.135624,TOTAL
2621,Jammu & Kashmir,2019,1,190002,169942,305460840.62675995,TOTAL
2622,Jammu & Kashmir,2019,1,180001,75613,196734395.09664384,TOTAL
2623,Jammu & Kashmir,2019,1,193201,43019,43070818.21551176,TOTAL
2624,Jammu & Kashmir,2019,1,191111,37516,37381412.43333051,TOTAL
2625,Jammu & Kashmir,2019,1,192231,36519,34589447.04373887,TOTAL
2626,Jammu & Kashmir,2019,1,193121,34343,49013079.403014496,TOTAL
2627,Jammu & Kashmir,2019,1,182101,33214,91043338.14028448,TOTAL
2628,Jammu & Kashmir,2019,1,190011,29050,19212506.750199523,TOTAL
2629,Jammu & Kashmir,2019,1,190001,27480,66576757.02247524,TOTAL
2630,Jammu & Kashmir,2019,2,190002,568782,1562324805.4850667,TOTAL
