,State,Year,Quarter,District,Reg_Users
2043,Jammu & Kashmir,2019,3,budgam,41004
2044,Jammu & Kashmir,2019,3,anantnag,36371
2045,Jammu & Kashmir,2019,3,kupwara,32431
2046,Jammu & Kashmir,2019,3,kathua,32213
2047,Jammu & Kashmir,2019,3,udhampur,31297
2048,Jammu & Kashmir,2019,3,pulwama,27963
2049,Jammu & Kashmir,2019,3,samba,27579
2050,Jammu & Kashmir,2019,4,jammu,174858
2051,Jammu & Kashmir,2019,4,srinagar,65611
2052,Jammu & Kashmir,2019,4,baramulla,55042
2053,Jammu & Kashmir,2019,4,budgam,41377
2054,Jammu & Kashmir,2019,4,anantnag,36725
2055,Jammu & Kashmir,2019,4,kathua,33481
2056,Jammu & Kashmir,2019,4,kupwara,33279
2057,Jammu & Kashmir,2019,4,udhampur,32252
2058,Jammu & Kashmir,2019,4,pulwama,28336
2059,Jammu & Kashmir,2019,4,samba,28333
2060,Jammu & Kashmir,2020,1,jammu,191031
2061,Jammu & Kashmir,2020,1,srinagar,70755
2062,Jammu & Kashmir,2020,1,baramulla,59123
2063,Jammu & Kashmir,2020,1,budgam,44636
2064,Jammu & Kashmir,2020,1,anantnag,39513
2065,Jammu & Kashmir,2020,1,kathua,37300
2066,Jammu & Kashmir,2020,1,kupwara,36690
2067,Jammu & Kashmir,2020,1,udhampur,35408
2068,Jammu & Kashmir,2020,1,samba,31570
2069,Jammu & Kashmir,2020,1,pulwama,30796
2070,Jammu & Kashmir,2020,2,jammu,220805
2071,Jammu & Kashmir,2020,2,srinagar,78458
2072,Jammu & Kashmir,2020,2,baramulla,66095
2073,Jammu & Kashmir,2020,2,budgam,49962
2074,Jammu & Kashmir,2020,2,kathua,44719
2075,Jammu & Kashmir,2020,2,anantnag,44423
2076,Jammu & Kashmir,2020,2,kupwara,41855
2077,Jammu & Kashmir,2020,2,udhampur,41813
2078,Jammu & Kashmir,2020,2,samba,37600
2079,Jammu & Kashmir,2020,2,pulwama,34565
2080,Jammu & Kashmir,2020,3,jammu,248814
2081,Jammu & Kashmir,2020,3,srinagar,87182
2082,Jammu & Kashmir,2020,3,baramulla,73162
2083,Jammu & Kashmir,2020,3,budgam,55153
2084,Jammu & Kashmir,2020,3,kathua,50914
2085,Jammu & Kashmir,2020,3,anantnag,49443
2086,Jammu & Kashmir,2020,3,udhampur,47399
2087,Jammu & Kashmir,2020,3,kupwara,47288
2088,Jammu & Kashmir,2020,3,samba,42915
2089,Jammu & Kashmir,2020,3,pulwama,38434
2090,Jammu & Kashmir,2020,4,jammu,282463
2091,Jammu & Kashmir,2020,4,srinagar,98923
2092,Jammu & Kashmir,2020,4,baramulla,83119
2093,Jammu & Kashmir,2020,4,budgam,62364
2094,Jammu & Kashmir,2020,4,kathua,57651
2095,Jammu & Kashmir,2020,4,anantnag,56211
2096,Jammu & Kashmir,2020,4,kupwara,54447
2097,Jammu & Kashmir,2020,4,udhampur,53803
2098,Jammu & Kashmir,2020,4,samba,48775
2099,Jammu & Kashmir,2020,4,rajouri,43240
2100,Jammu & Kashmir,2021,1,jammu,307670
2101,Jammu & Kashmir,2021,1,srinagar,107147
2102,Jammu & Kashmir,2021,1,baramulla,90607
2103,Jammu & Kashmir,2021,1,budgam,67920
2104,Jammu & Kashmir,2021,1,kathua,62777
2105,Jammu & Kashmir,2021,1,anantnag,61151
2106,Jammu & Kashmir,2021,1,kupwara,59485
2107,Jammu & Kashmir,2021,1,udhampur,58664
2108,Jammu & Kashmir,2021,1,samba,53123
2109,Jammu & Kashmir,2021,1,rajouri,47092
2110,Jammu & Kashmir,2021,2,jammu,329625
2111,Jammu & Kashmir,2021,2,srinagar,114498
2112,Jammu & Kashmir,2021,2,baramulla,97258
2113,Jammu & Kashmir,2021,2,budgam,72750
2114,Jammu & Kashmir,2021,2,kathua,67569
2115,Jammu & Kashmir,2021,2,anantnag,65592
2116,Jammu & Kashmir,2021,2,kupwara,63957
2117,Jammu & Kashmir,2021,2,udhampur,63296
2118,Jammu & Kashmir,2021,2,samba,57066
2119,Jammu & Kashmir,2021,2,rajouri,50772
2120,Jammu & Kashmir,2021,3,jammu,354280
2121,Jammu & Kashmir,2021,3,srinagar,122752
2122,Jammu & Kashmir,2021,3,baramulla,104763
2123,Jammu & Kashmir,2021,3,budgam,78298
2124,Jammu & Kashmir,2021,3,kathua,73280
2125,Jammu & Kashmir,2021,3,anantnag,70633
2126,Jammu & Kashmir,2021,3,kupwara,69102
2127,Jammu & Kashmir,2021,3,udhampur,68452
2128,Jammu & Kashmir,2021,3,samba,61677
2129,Jammu & Kashmir,2021,3,rajouri,55013
2130,Jammu & Kashmir,2021,4,jammu,378618
2131,Jammu & Kashmir,2021,4,srinagar,130968
2132,Jammu & Kashmir,2021,4,baramulla,112175
2133,Jammu & Kashmir,2021,4,budgam,83726
2134,Jammu & Kashmir,2021,4,kathua,78693
2135,Jammu & Kashmir,2021,4,anantnag,75622
2136,Jammu & Kashmir,2021,4,kupwara,74136
2137,Jammu & Kashmir,2021,4,udhampur,73525
2138,Jammu & Kashmir,2021,4,samba,66057
2139,Jammu & Kashmir,2021,4,rajouri,59304
2140,Jammu & Kashmir,2022,1,jammu,401675
2141,Jammu & Kashmir,2022,1,srinagar,138727
2142,Jammu & Kashmir,2022,1,baramulla,119475
2143,Jammu & Kashmir,2022,1,budgam,88994
2144,Jammu & Kashmir,2022,1,kathua,83944
2145,Jammu & Kashmir,2022,1,anantnag,80434
2146,Jammu & Kashmir,2022,1,kupwara,78894
2147,Jammu & Kashmir,2022,1,udhampur,78353
2148,Jammu & Kashmir,2022,1,samba,70288
2149,Jammu & Kashmir,2022,1,rajouri,63232
2150,Jammu & Kashmir,2022,2,jammu,423398
2151,Jammu & Kashmir,2022,2,srinagar,146169
2152,Jammu & Kashmir,2022,2,baramulla,126067
2153,Jammu & Kashmir,2022,2,budgam,93893
2154,Jammu & Kashmir,2022,2,kathua,88764
2155,Jammu & Kashmir,2022,2,anantnag,84898
2156,Jammu & Kashmir,2022,2,kupwara,83470
2157,Jammu & Kashmir,2022,2,udhampur,82705
2158,Jammu & Kashmir,2022,2,samba,74186
2159,Jammu & Kashmir,2022,2,rajouri,66893
2160,Jammu & Kashmir,2022,3,jammu,445345
2161,Jammu & Kashmir,2022,3,srinagar,153729
2162,Jammu & Kashmir,2022,3,baramulla,132526
2163,Jammu & Kashmir,2022,3,budgam,98698
2164,Jammu & Kashmir,2022,3,kathua,93084
2165,Jammu & Kashmir,2022,3,anantnag,89184
2166,Jammu & Kashmir,2022,3,kupwara,87867
2167,Jammu & Kashmir,2022,3,udhampur,86915
2168,Jammu & Kashmir,2022,3,samba,78092
2169,Jammu & Kashmir,2022,3,rajouri,70231
2170,Jammu & Kashmir,2022,4,jammu,465635
2171,Jammu & Kashmir,2022,4,srinagar,160924
2172,Jammu & Kashmir,2022,4,baramulla,138215
2173,Jammu & Kashmir,2022,4,budgam,103056
2174,Jammu & Kashmir,2022,4,kathua,96688
2175,Jammu & Kashmir,2022,4,anantnag,93107
2176,Jammu & Kashmir,2022,4,kupwara,91691
2177,Jammu & Kashmir,2022,4,udhampur,90677
2178,Jammu & Kashmir,2022,4,samba,81447
2179,Jammu & Kashmir,2022,4,rajouri,72921
2180,Jharkhand,2018,1,ranchi,159444
2181,Jharkhand,2018,1,dhanbad,130195
2182,Jharkhand,2018,1,east singhbhum,103016
2183,Jharkhand,2018,1,bokaro,101673
2184,Jharkhand,2018,1,hazaribagh,56421
2185,Jharkhand,2018,1,giridih,45940
2186,Jharkhand,2018,1,ramgarh,37875
2187,Jharkhand,2018,1,deoghar,35229
2188,Jharkhand,2018,1,palamu,31788
2189,Jharkhand,2018,1,saraikela kharsawan,31177
2190,Jharkhand,2018,2,ranchi,216019
2191,Jharkhand,2018,2,dhanbad,181348
2192,Jharkhand,2018,2,east singhbhum,142493
2193,Jharkhand,2018,2,bokaro,139675
2194,Jharkhand,2018,2,hazaribagh,78856
2195,Jharkhand,2018,2,giridih,63248
2196,Jharkhand,2018,2,ramgarh,51846
2197,Jharkhand,2018,2,deoghar,50575
2198,Jharkhand,2018,2,palamu,45659
2199,Jharkhand,2018,2,saraikela kharsawan,43186
2200,Jharkhand,2018,3,ranchi,265341
2201,Jharkhand,2018,3,dhanbad,219103
2202,Jharkhand,2018,3,east singhbhum,176668
2203,Jharkhand,2018,3,bokaro,167183
2204,Jharkhand,2018,3,hazaribagh,99502
2205,Jharkhand,2018,3,giridih,80440
2206,Jharkhand,2018,3,deoghar,63814
2207,Jharkhand,2018,3,ramgarh,63704
2208,Jharkhand,2018,3,palamu,59382
2209,Jharkhand,2018,3,saraikela kharsawan,54706
2210,Jharkhand,2018,4,ranchi,326599
2211,Jharkhand,2018,4,dhanbad,268439
2212,Jharkhand,2018,4,east singhbhum,217406
2213,Jharkhand,2018,4,bokaro,202242
2214,Jharkhand,2018,4,hazaribagh,126167
2215,Jharkhand,2018,4,giridih,103118
2216,Jharkhand,2018,4,deoghar,80669
2217,Jharkhand,2018,4,ramgarh,78772
2218,Jharkhand,2018,4,palamu,77478
2219,Jharkhand,2018,4,saraikela kharsawan,68611
2220,Jharkhand,2019,1,ranchi,386608
2221,Jharkhand,2019,1,dhanbad,313255
2222,Jharkhand,2019,1,east singhbhum,256344
2223,Jharkhand,2019,1,bokaro,235969
2224,Jharkhand,2019,1,hazaribagh,151904
2225,Jharkhand,2019,1,giridih,123889
2226,Jharkhand,2019,1,deoghar,97449
2227,Jharkhand,2019,1,palamu,94917
2228,Jharkhand,2019,1,ramgarh,93606
2229,Jharkhand,2019,1,saraikela kharsawan,81052
2230,Jharkhand,2019,2,ranchi,441616
2231,Jharkhand,2019,2,dhanbad,350861
2232,Jharkhand,2019,2,east singhbhum,293761
2233,Jharkhand,2019,2,bokaro,263361
2234,Jharkhand,2019,2,hazaribagh,174278
2235,Jharkhand,2019,2,giridih,140800
2236,Jharkhand,2019,2,deoghar,115129
2237,Jharkhand,2019,2,palamu,109508
2238,Jharkhand,2019,2,ramgarh,106681
2239,Jharkhand,2019,2,saraikela kharsawan,91579
2240,Jharkhand,2019,3,ranchi,495155
2241,Jharkhand,2019,3,dhanbad,388528
2242,Jharkhand,2019,3,east singhbhum,329319
2243,Jharkhand,2019,3,bokaro,290252
2244,Jharkhand,2019,3,hazaribagh,196452
2245,Jharkhand,2019,3,giridih,155689
2246,Jharkhand,2019,3,deoghar,132603
2247,Jharkhand,2019,3,palamu,123609
2248,Jharkhand,2019,3,ramgarh,119804
2249,Jharkhand,2019,3,saraikela kharsawan,101247
2250,Jharkhand,2019,4,ranchi,548293
2251,Jharkhand,2019,4,dhanbad,436201
2252,Jharkhand,2019,4,east singhbhum,364379
2253,Jharkhand,2019,4,bokaro,322689
2254,Jharkhand,2019,4,hazaribagh,222038
2255,Jharkhand,2019,4,giridih,175648
2256,Jharkhand,2019,4,deoghar,155132
2257,Jharkhand,2019,4,palamu,141817
2258,Jharkhand,2019,4,ramgarh,134423
2259,Jharkhand,2019,4,saraikela kharsawan,112827
2260,Jharkhand,2020,1,ranchi,602664
2261,Jharkhand,2020,1,dhanbad,479075
2262,Jharkhand,2020,1,east singhbhum,398663
2263,Jharkhand,2020,1,bokaro,352220
2264,Jharkhand,2020,1,hazaribagh,248710
2265,Jharkhand,2020,1,giridih,195939
2266,Jharkhand,2020,1,deoghar,179746
2267,Jharkhand,2020,1,palamu,161215
2268,Jharkhand,2020,1,ramgarh,149467
2269,Jharkhand,2020,1,saraikela kharsawan,124479
2270,Jharkhand,2020,2,ranchi,658759
2271,Jharkhand,2020,2,dhanbad,519732
2272,Jharkhand,2020,2,east singhbhum,434360
2273,Jharkhand,2020,2,bokaro,380895
2274,Jharkhand,2020,2,hazaribagh,276976
2275,Jharkhand,2020,2,giridih,220721
2276,Jharkhand,2020,2,deoghar,210740
2277,Jharkhand,2020,2,palamu,183579
2278,Jharkhand,2020,2,ramgarh,165378
2279,Jharkhand,2020,2,saraikela kharsawan,136923
2280,Jharkhand,2020,3,ranchi,722352
2281,Jharkhand,2020,3,dhanbad,564484
2282,Jharkhand,2020,3,east singhbhum,476881
2283,Jharkhand,2020,3,bokaro,412560
2284,Jharkhand,2020,3,hazaribagh,306623
2285,Jharkhand,2020,3,giridih,242810
2286,Jharkhand,2020,3,deoghar,238221
2287,Jharkhand,2020,3,palamu,204809
2288,Jharkhand,2020,3,ramgarh,182149
2289,Jharkhand,2020,3,saraikela kharsawan,150480
2290,Jharkhand,2020,4,ranchi,791146
2291,Jharkhand,2020,4,dhanbad,614521
2292,Jharkhand,2020,4,east singhbhum,520692
2293,Jharkhand,2020,4,bokaro,446968
2294,Jharkhand,2020,4,hazaribagh,337622
2295,Jharkhand,2020,4,giridih,266388
2296,Jharkhand,2020,4,deoghar,261144
2297,Jharkhand,2020,4,palamu,227735
2298,Jharkhand,2020,4,ramgarh,199908
2299,Jharkhand,2020,4,saraikela kharsawan,165120
2300,Jharkhand,2021,1,ranchi,853943
2301,Jharkhand,2021,1,dhanbad,661077
2302,Jharkhand,2021,1,east singhbhum,560083
2303,Jharkhand,2021,1,bokaro,480036
2304,Jharkhand,2021,1,hazaribagh,366460
2305,Jharkhand,2021,1,giridih,288800
2306,Jharkhand,2021,1,deoghar,281799
2307,Jharkhand,2021,1,palamu,247954
2308,Jharkhand,2021,1,ramgarh,216188
2309,Jharkhand,2021,1,saraikela kharsawan,177952
2310,Jharkhand,2021,2,ranchi,913972
2311,Jharkhand,2021,2,dhanbad,707255
2312,Jharkhand,2021,2,east singhbhum,598988
2313,Jharkhand,2021,2,bokaro,513303
2314,Jharkhand,2021,2,hazaribagh,393223
2315,Jharkhand,2021,2,giridih,311161
2316,Jharkhand,2021,2,deoghar,302724
2317,Jharkhand,2021,2,palamu,267081
2318,Jharkhand,2021,2,ramgarh,231819
2319,Jharkhand,2021,2,saraikela kharsawan,190784
2320,Jharkhand,2021,3,ranchi,982147
2321,Jharkhand,2021,3,dhanbad,759888
2322,Jharkhand,2021,3,east singhbhum,642805
2323,Jharkhand,2021,3,bokaro,551517
2324,Jharkhand,2021,3,hazaribagh,424328
2325,Jharkhand,2021,3,giridih,337529
2326,Jharkhand,2021,3,deoghar,327586
2327,Jharkhand,2021,3,palamu,289617
2328,Jharkhand,2021,3,ramgarh,250016
2329,Jharkhand,2021,3,saraikela kharsawan,205625
2330,Jharkhand,2021,4,ranchi,1050479
2331,Jharkhand,2021,4,dhanbad,812467
2332,Jharkhand,2021,4,east singhbhum,686766
2333,Jharkhand,2021,4,bokaro,589361
2334,Jharkhand,2021,4,hazaribagh,455411
2335,Jharkhand,2021,4,giridih,362829
2336,Jharkhand,2021,4,deoghar,351728
2337,Jharkhand,2021,4,palamu,311702
2338,Jharkhand,2021,4,ramgarh,267710
2339,Jharkhand,2021,4,saraikela kharsawan,220378
2340,Jharkhand,2022,1,ranchi,1115386
2341,Jharkhand,2022,1,dhanbad,862955
2342,Jharkhand,2022,1,east singhbhum,728043
2343,Jharkhand,2022,1,bokaro,626182
2344,Jharkhand,2022,1,hazaribagh,485388
2345,Jharkhand,2022,1,giridih,387949
2346,Jharkhand,2022,1,deoghar,375345
2347,Jharkhand,2022,1,palamu,333409
2348,Jharkhand,2022,1,ramgarh,284993
2349,Jharkhand,2022,1,saraikela kharsawan,234284
2350,Jharkhand,2022,2,ranchi,1176707
2351,Jharkhand,2022,2,dhanbad,910885
2352,Jharkhand,2022,2,east singhbhum,767451
2353,Jharkhand,2022,2,bokaro,661123
2354,Jharkhand,2022,2,hazaribagh,513316
2355,Jharkhand,2022,2,giridih,411014
2356,Jharkhand,2022,2,deoghar,397542
2357,Jharkhand,2022,2,palamu,353653
2358,Jharkhand,2022,2,ramgarh,301481
2359,Jharkhand,2022,2,saraikela kharsawan,247346
2360,Jharkhand,2022,3,ranchi,1240013
2361,Jharkhand,2022,3,dhanbad,961257
2362,Jharkhand,2022,3,east singhbhum,808077
2363,Jharkhand,2022,3,bokaro,697249
2364,Jharkhand,2022,3,hazaribagh,542145
2365,Jharkhand,2022,3,giridih,434250
2366,Jharkhand,2022,3,deoghar,420404
2367,Jharkhand,2022,3,palamu,374369
2368,Jharkhand,2022,3,ramgarh,318524
2369,Jharkhand,2022,3,saraikela kharsawan,260605
2370,Jharkhand,2022,4,ranchi,1301412
2371,Jharkhand,2022,4,dhanbad,1009397
2372,Jharkhand,2022,4,east singhbhum,847360
2373,Jharkhand,2022,4,bokaro,731714
2374,Jharkhand,2022,4,hazaribagh,569551
2375,Jharkhand,2022,4,giridih,454873
2376,Jharkhand,2022,4,deoghar,441349
2377,Jharkhand,2022,4,palamu,393187
2378,Jharkhand,2022,4,ramgarh,334310
2379,Jharkhand,2022,4,saraikela kharsawan,272780
2380,Karnataka,2018,1,bengaluru urban,1922368
2381,Karnataka,2018,1,mysuru,150799
2382,Karnataka,2018,1,belagavi,140320
2383,Karnataka,2018,1,dharwad,106877
2384,Karnataka,2018,1,ballari,103566
2385,Karnataka,2018,1,bengaluru rural,87955
2386,Karnataka,2018,1,dakshina kannada,87491
2387,Karnataka,2018,1,tumakuru,82955
2388,Karnataka,2018,1,kalaburagi,81933
2389,Karnataka,2018,1,vijayapura,68814
2390,Karnataka,2018,2,bengaluru urban,2553312
2391,Karnataka,2018,2,mysuru,205044
2392,Karnataka,2018,2,belagavi,194698
2393,Karnataka,2018,2,dharwad,144884
2394,Karnataka,2018,2,ballari,140995
2395,Karnataka,2018,2,bengaluru rural,121048
2396,Karnataka,2018,2,dakshina kannada,118271
2397,Karnataka,2018,2,tumakuru,116855
2398,Karnataka,2018,2,kalaburagi,113205
2399,Karnataka,2018,2,vijayapura,95448
2400,Karnataka,2018,3,bengaluru urban,3167597
2401,Karnataka,2018,3,mysuru,262075
2402,Karnataka,2018,3,belagavi,252307
2403,Karnataka,2018,3,dharwad,181324
2404,Karnataka,2018,3,ballari,177311
2405,Karnataka,2018,3,bengaluru rural,156268
2406,Karnataka,2018,3,tumakuru,154217
2407,Karnataka,2018,3,dakshina kannada,153231
2408,Karnataka,2018,3,kalaburagi,145495
2409,Karnataka,2018,3,vijayapura,124561
2410,Karnataka,2018,4,bengaluru urban,4126734
2411,Karnataka,2018,4,mysuru,341636
2412,Karnataka,2018,4,belagavi,328102
2413,Karnataka,2018,4,dharwad,230679
2414,Karnataka,2018,4,ballari,226336
2415,Karnataka,2018,4,bengaluru rural,209778
2416,Karnataka,2018,4,tumakuru,203805
2417,Karnataka,2018,4,dakshina kannada,202453
2418,Karnataka,2018,4,kalaburagi,186668
2419,Karnataka,2018,4,vijayapura,160346
2420,Karnataka,2019,1,bengaluru urban,5003207
2421,Karnataka,2019,1,mysuru,432208
2422,Karnataka,2019,1,belagavi,412265
2423,Karnataka,2019,1,dharwad,287568
2424,Karnataka,2019,1,ballari,281648
2425,Karnataka,2019,1,bengaluru rural,267147
2426,Karnataka,2019,1,tumakuru,258398
2427,Karnataka,2019,1,dakshina kannada,254135
2428,Karnataka,2019,1,kalaburagi,230020
2429,Karnataka,2019,1,kolar,201909
2430,Karnataka,2019,2,bengaluru urban,5694165
2431,Karnataka,2019,2,mysuru,517839
2432,Karnataka,2019,2,belagavi,492435
2433,Karnataka,2019,2,dharwad,342439
2434,Karnataka,2019,2,ballari,330704
2435,Karnataka,2019,2,bengaluru rural,314610
2436,Karnataka,2019,2,tumakuru,312592
2437,Karnataka,2019,2,dakshina kannada,306684
2438,Karnataka,2019,2,kalaburagi,267907
2439,Karnataka,2019,2,kolar,240400
2440,Karnataka,2019,3,bengaluru urban,6383771
2441,Karnataka,2019,3,mysuru,601068
2442,Karnataka,2019,3,belagavi,568340
2443,Karnataka,2019,3,dharwad,397243
2444,Karnataka,2019,3,ballari,376264
2445,Karnataka,2019,3,tumakuru,366543
2446,Karnataka,2019,3,dakshina kannada,363240
2447,Karnataka,2019,3,bengaluru rural,361924
2448,Karnataka,2019,3,kalaburagi,306756
2449,Karnataka,2019,3,kolar,277877
2450,Karnataka,2019,4,bengaluru urban,7016836
2451,Karnataka,2019,4,mysuru,686169
2452,Karnataka,2019,4,belagavi,656749
2453,Karnataka,2019,4,dharwad,452178
2454,Karnataka,2019,4,ballari,429391
2455,Karnataka,2019,4,tumakuru,428605
2456,Karnataka,2019,4,dakshina kannada,423031
2457,Karnataka,2019,4,bengaluru rural,411896
2458,Karnataka,2019,4,kalaburagi,355228
2459,Karnataka,2019,4,kolar,321279
2460,Karnataka,2020,1,bengaluru urban,7564577
2461,Karnataka,2020,1,mysuru,764697
2462,Karnataka,2020,1,belagavi,746925
2463,Karnataka,2020,1,dharwad,502446
2464,Karnataka,2020,1,tumakuru,488995
2465,Karnataka,2020,1,dakshina kannada,481992
2466,Karnataka,2020,1,ballari,481004
2467,Karnataka,2020,1,bengaluru rural,455608
2468,Karnataka,2020,1,kalaburagi,402676
2469,Karnataka,2020,1,kolar,361750
2470,Karnataka,2020,2,bengaluru urban,8028070
2471,Karnataka,2020,2,belagavi,849149
2472,Karnataka,2020,2,mysuru,837003
2473,Karnataka,2020,2,dharwad,554235
2474,Karnataka,2020,2,tumakuru,552123
2475,Karnataka,2020,2,dakshina kannada,543603
2476,Karnataka,2020,2,ballari,537204
2477,Karnataka,2020,2,bengaluru rural,496292
2478,Karnataka,2020,2,kalaburagi,455786
2479,Karnataka,2020,2,vijayapura,407483
2480,Karnataka,2020,3,bengaluru urban,8611452
2481,Karnataka,2020,3,belagavi,951629
2482,Karnataka,2020,3,mysuru,923296
2483,Karnataka,2020,3,tumakuru,618091
2484,Karnataka,2020,3,dakshina kannada,617552
2485,Karnataka,2020,3,dharwad,608659
2486,Karnataka,2020,3,ballari,595935
2487,Karnataka,2020,3,bengaluru rural,543893
2488,Karnataka,2020,3,kalaburagi,507894
2489,Karnataka,2020,3,vijayapura,458119
2490,Karnataka,2020,4,bengaluru urban,9286243
2491,Karnataka,2020,4,belagavi,1051934
2492,Karnataka,2020,4,mysuru,1015945
2493,Karnataka,2020,4,dakshina kannada,690826
2494,Karnataka,2020,4,tumakuru,682441
2495,Karnataka,2020,4,dharwad,663973
2496,Karnataka,2020,4,ballari,654751
2497,Karnataka,2020,4,bengaluru rural,593872
2498,Karnataka,2020,4,kalaburagi,559718
2499,Karnataka,2020,4,vijayapura,504403
2500,Karnataka,2021,1,bengaluru urban,9955387
2501,Karnataka,2021,1,belagavi,1132987
2502,Karnataka,2021,1,mysuru,1094627
2503,Karnataka,2021,1,dakshina kannada,746964
2504,Karnataka,2021,1,tumakuru,736609
2505,Karnataka,2021,1,dharwad,714056
2506,Karnataka,2021,1,ballari,705364
2507,Karnataka,2021,1,bengaluru rural,639890
2508,Karnataka,2021,1,kalaburagi,602937
2509,Karnataka,2021,1,vijayapura,543181
2510,Karnataka,2021,2,bengaluru urban,10604609
2511,Karnataka,2021,2,belagavi,1213293
2512,Karnataka,2021,2,mysuru,1168608
2513,Karnataka,2021,2,dakshina kannada,798331
2514,Karnataka,2021,2,tumakuru,790148
2515,Karnataka,2021,2,dharwad,763441
2516,Karnataka,2021,2,ballari,755860
2517,Karnataka,2021,2,bengaluru rural,684759
2518,Karnataka,2021,2,kalaburagi,645639
2519,Karnataka,2021,2,vijayapura,582278
2520,Karnataka,2021,3,bengaluru urban,11321012
2521,Karnataka,2021,3,belagavi,1304051
2522,Karnataka,2021,3,mysuru,1250860
2523,Karnataka,2021,3,dakshina kannada,855634
2524,Karnataka,2021,3,tumakuru,850678
2525,Karnataka,2021,3,dharwad,818797
2526,Karnataka,2021,3,ballari,814170
2527,Karnataka,2021,3,bengaluru rural,735551
2528,Karnataka,2021,3,kalaburagi,694567
2529,Karnataka,2021,3,vijayapura,627795
2530,Karnataka,2021,4,bengaluru urban,12038775
2531,Karnataka,2021,4,belagavi,1393290
2532,Karnataka,2021,4,mysuru,1332579
2533,Karnataka,2021,4,dakshina kannada,912133
2534,Karnataka,2021,4,tumakuru,909976
2535,Karnataka,2021,4,dharwad,873847
2536,Karnataka,2021,4,ballari,871581
2537,Karnataka,2021,4,bengaluru rural,785717
2538,Karnataka,2021,4,kalaburagi,743146
2539,Karnataka,2021,4,vijayapura,672340
2540,Karnataka,2022,1,bengaluru urban,12707664
2541,Karnataka,2022,1,belagavi,1477767
2542,Karnataka,2022,1,mysuru,1410095
2543,Karnataka,2022,1,tumakuru,966743
2544,Karnataka,2022,1,dakshina kannada,965225
2545,Karnataka,2022,1,ballari,926458
2546,Karnataka,2022,1,dharwad,925787
2547,Karnataka,2022,1,bengaluru rural,833284
2548,Karnataka,2022,1,kalaburagi,788989
2549,Karnataka,2022,1,vijayapura,714643
2550,Karnataka,2022,2,bengaluru urban,13342916
2551,Karnataka,2022,2,belagavi,1556041
2552,Karnataka,2022,2,mysuru,1482427
2553,Karnataka,2022,2,tumakuru,1018947
2554,Karnataka,2022,2,dakshina kannada,1014820
2555,Karnataka,2022,2,ballari,977999
2556,Karnataka,2022,2,dharwad,974500
2557,Karnataka,2022,2,bengaluru rural,877678
2558,Karnataka,2022,2,kalaburagi,831684
2559,Karnataka,2022,2,vijayapura,753598
2560,Karnataka,2022,3,bengaluru urban,13997602
2561,Karnataka,2022,3,belagavi,1635855
