,State,Year,Quarter,District,Transaction_count,Transaction_amount,Transaction_type
13955,Uttarakhand,2018,4,bageshwar district,21496,36931703.42569672,TOTAL
13956,Uttarakhand,2018,4,udham singh nagar district,817760,1063327513.805676,TOTAL
13957,Uttarakhand,2018,4,haridwar district,780667,1361862781.3811455,TOTAL
13958,Uttarakhand,2018,4,champawat district,29492,54097463.5833426,TOTAL
13959,Uttarakhand,2018,4,nainital district,262453,434444465.8451766,TOTAL
13960,Uttarakhand,2018,4,dehradun district,839564,1866928298.8196144,TOTAL
13961,Uttarakhand,2018,4,chamoli district,44084,93713092.70470297,TOTAL
13962,Uttarakhand,2018,4,almora district,71874,117821119.63767174,TOTAL
13963,Uttarakhand,2018,4,uttarkashi district,32970,74788538.69988398,TOTAL
13964,Uttarakhand,2018,4,pithoragarh district,54756,120923916.07731065,TOTAL
13965,Uttarakhand,2018,4,rudraprayag district,26900,54341747.19830029,TOTAL
13966,Uttarakhand,2018,4,pauri garhwal district,124351,217330050.30159777,TOTAL
13967,Uttarakhand,2018,4,tehri garhwal district,72394,157761446.48374176,TOTAL
13968,Uttarakhand,2019,1,bageshwar district,26789,41562836.347878136,TOTAL
13969,Uttarakhand,2019,1,udham singh nagar district,1872126,1489217231.336874,TOTAL
13970,Uttarakhand,2019,1,haridwar district,1412730,1744127095.0116453,TOTAL
13971,Uttarakhand,2019,1,champawat district,40675,62479997.7978691,TOTAL
13972,Uttarakhand,2019,1,nainital district,366310,528892751.995024,TOTAL
13973,Uttarakhand,2019,1,dehradun district,1291566,2353709229.488825,TOTAL
13974,Uttarakhand,2019,1,chamoli district,57245,109897209.50624073,TOTAL
13975,Uttarakhand,2019,1,almora district,84510,133142670.68267205,TOTAL
13976,Uttarakhand,2019,1,uttarkashi district,43500,85792881.24604434,TOTAL
13977,Uttarakhand,2019,1,pithoragarh district,67059,126782378.71489981,TOTAL
13978,Uttarakhand,2019,1,rudraprayag district,35834,60259060.58910632,TOTAL
13979,Uttarakhand,2019,1,pauri garhwal district,154873,259133683.45728147,TOTAL
13980,Uttarakhand,2019,1,tehri garhwal district,92784,188532149.09953338,TOTAL
13981,Uttarakhand,2019,2,bageshwar district,31665,52020772.88719916,TOTAL
13982,Uttarakhand,2019,2,udham singh nagar district,964467,1378582227.1383595,TOTAL
13983,Uttarakhand,2019,2,haridwar district,1109390,1993331114.9490423,TOTAL
13984,Uttarakhand,2019,2,champawat district,43329,83652585.73778167,TOTAL
13985,Uttarakhand,2019,2,nainital district,347099,641075253.7010634,TOTAL
13986,Uttarakhand,2019,2,dehradun district,1628356,3149635867.735813,TOTAL
13987,Uttarakhand,2019,2,chamoli district,71211,146135260.66002762,TOTAL
13988,Uttarakhand,2019,2,almora district,110119,169588331.81787175,TOTAL
13989,Uttarakhand,2019,2,uttarkashi district,52899,116326460.03063229,TOTAL
13990,Uttarakhand,2019,2,pithoragarh district,81162,158772474.7061255,TOTAL
13991,Uttarakhand,2019,2,rudraprayag district,46374,105793130.67286699,TOTAL
13992,Uttarakhand,2019,2,pauri garhwal district,201286,330941586.17840505,TOTAL
13993,Uttarakhand,2019,2,tehri garhwal district,125918,262677784.70331165,TOTAL
13994,Uttarakhand,2019,3,bageshwar district,36951,51115257.990878195,TOTAL
13995,Uttarakhand,2019,3,udham singh nagar district,881091,1448854013.7749524,TOTAL
13996,Uttarakhand,2019,3,haridwar district,1408219,2350808805.151039,TOTAL
13997,Uttarakhand,2019,3,champawat district,50176,84731426.51331419,TOTAL
13998,Uttarakhand,2019,3,nainital district,410561,703565372.0754354,TOTAL
13999,Uttarakhand,2019,3,dehradun district,2163047,3787761714.5911207,TOTAL
14000,Uttarakhand,2019,3,chamoli district,88665,159441929.61206484,TOTAL
14001,Uttarakhand,2019,3,almora district,110098,163341415.00345957,TOTAL
14002,Uttarakhand,2019,3,uttarkashi district,68144,126468996.95084272,TOTAL
14003,Uttarakhand,2019,3,pithoragarh district,93746,157938393.66508043,TOTAL
14004,Uttarakhand,2019,3,rudraprayag district,53994,89159258.0557906,TOTAL
14005,Uttarakhand,2019,3,pauri garhwal district,206617,337105679.89840025,TOTAL
14006,Uttarakhand,2019,3,tehri garhwal district,139167,268739806.73495024,TOTAL
14007,Uttarakhand,2019,4,bageshwar district,44970,74106171.90251683,TOTAL
14008,Uttarakhand,2019,4,udham singh nagar district,1067254,1847912911.0312634,TOTAL
14009,Uttarakhand,2019,4,haridwar district,1661936,2912268373.080662,TOTAL
14010,Uttarakhand,2019,4,champawat district,60354,105727261.6222372,TOTAL
14011,Uttarakhand,2019,4,nainital district,510868,938607132.5862873,TOTAL
14012,Uttarakhand,2019,4,dehradun district,3069497,4994340229.552402,TOTAL
14013,Uttarakhand,2019,4,chamoli district,104404,207905779.61748406,TOTAL
14014,Uttarakhand,2019,4,almora district,147270,226549226.13870552,TOTAL
14015,Uttarakhand,2019,4,uttarkashi district,82965,174141275.3253441,TOTAL
14016,Uttarakhand,2019,4,pithoragarh district,112708,200782149.05021042,TOTAL
14017,Uttarakhand,2019,4,rudraprayag district,63743,121690003.20270392,TOTAL
14018,Uttarakhand,2019,4,pauri garhwal district,260210,438116662.3129741,TOTAL
14019,Uttarakhand,2019,4,tehri garhwal district,175937,331559129.7280453,TOTAL
14020,Uttarakhand,2020,1,bageshwar district,58220,84722349.28857002,TOTAL
14021,Uttarakhand,2020,1,udham singh nagar district,1320641,2462031686.6688175,TOTAL
14022,Uttarakhand,2020,1,haridwar district,1746548,2829682337.55844,TOTAL
14023,Uttarakhand,2020,1,champawat district,71250,114406606.10337359,TOTAL
14024,Uttarakhand,2020,1,nainital district,591916,1012419762.4026624,TOTAL
14025,Uttarakhand,2020,1,dehradun district,4292172,7855577949.518105,TOTAL
14026,Uttarakhand,2020,1,chamoli district,122706,211908675.2839394,TOTAL
14027,Uttarakhand,2020,1,almora district,158941,262516586.53569755,TOTAL
14028,Uttarakhand,2020,1,uttarkashi district,96469,176256181.79746825,TOTAL
14029,Uttarakhand,2020,1,pithoragarh district,132585,231555480.8832615,TOTAL
14030,Uttarakhand,2020,1,rudraprayag district,74461,122618449.68931642,TOTAL
14031,Uttarakhand,2020,1,pauri garhwal district,265239,428956086.0113152,TOTAL
14032,Uttarakhand,2020,1,tehri garhwal district,200636,365428107.2466619,TOTAL
14033,Uttarakhand,2020,2,bageshwar district,91958,115622508.26946892,TOTAL
14034,Uttarakhand,2020,2,udham singh nagar district,1430868,2605047531.8868837,TOTAL
14035,Uttarakhand,2020,2,haridwar district,1633204,2717831193.887991,TOTAL
14036,Uttarakhand,2020,2,champawat district,109021,162391481.0259492,TOTAL
14037,Uttarakhand,2020,2,nainital district,661723,1075299747.5588312,TOTAL
14038,Uttarakhand,2020,2,dehradun district,3619286,7204561616.48045,TOTAL
14039,Uttarakhand,2020,2,chamoli district,180349,274419553.19735515,TOTAL
14040,Uttarakhand,2020,2,almora district,256356,333359506.69689095,TOTAL
14041,Uttarakhand,2020,2,uttarkashi district,143866,241132342.2347738,TOTAL
14042,Uttarakhand,2020,2,pithoragarh district,193141,309868814.02295196,TOTAL
14043,Uttarakhand,2020,2,rudraprayag district,115692,156079665.36803532,TOTAL
14044,Uttarakhand,2020,2,pauri garhwal district,337679,488475349.76430535,TOTAL
14045,Uttarakhand,2020,2,tehri garhwal district,274627,410098391.70712256,TOTAL
14046,Uttarakhand,2020,3,bageshwar district,113186,158927994.60522747,TOTAL
14047,Uttarakhand,2020,3,udham singh nagar district,1570042,2930954022.9558268,TOTAL
14048,Uttarakhand,2020,3,haridwar district,2251448,4070826642.206731,TOTAL
14049,Uttarakhand,2020,3,champawat district,129549,216919449.54937637,TOTAL
14050,Uttarakhand,2020,3,nainital district,984746,1918487570.1438391,TOTAL
14051,Uttarakhand,2020,3,dehradun district,4899672,9682445376.09395,TOTAL
14052,Uttarakhand,2020,3,chamoli district,219226,388151115.2672857,TOTAL
14053,Uttarakhand,2020,3,almora district,319939,453570746.46387815,TOTAL
14054,Uttarakhand,2020,3,uttarkashi district,166514,318056161.8167209,TOTAL
14055,Uttarakhand,2020,3,pithoragarh district,237817,421302996.40247244,TOTAL
14056,Uttarakhand,2020,3,rudraprayag district,133146,214478001.77062732,TOTAL
14057,Uttarakhand,2020,3,pauri garhwal district,441783,734135974.61854,TOTAL
14058,Uttarakhand,2020,3,tehri garhwal district,351867,595254916.1120149,TOTAL
14059,Uttarakhand,2020,4,bageshwar district,175079,243513878.83942905,TOTAL
14060,Uttarakhand,2020,4,udham singh nagar district,2363335,4514038446.219884,TOTAL
14061,Uttarakhand,2020,4,haridwar district,3321783,6085979623.74952,TOTAL
14062,Uttarakhand,2020,4,champawat district,184738,339178308.3489728,TOTAL
14063,Uttarakhand,2020,4,nainital district,1517073,2922713378.2238545,TOTAL
14064,Uttarakhand,2020,4,dehradun district,7225475,12878001020.781935,TOTAL
14065,Uttarakhand,2020,4,chamoli district,334855,608689356.7896259,TOTAL
14066,Uttarakhand,2020,4,almora district,448847,655069287.4592457,TOTAL
14067,Uttarakhand,2020,4,uttarkashi district,248828,446087898.9016932,TOTAL
14068,Uttarakhand,2020,4,pithoragarh district,341824,642959649.9234655,TOTAL
14069,Uttarakhand,2020,4,rudraprayag district,205575,391044736.1112037,TOTAL
14070,Uttarakhand,2020,4,pauri garhwal district,683792,1126540354.654028,TOTAL
14071,Uttarakhand,2020,4,tehri garhwal district,562067,938923389.1074793,TOTAL
14072,Uttarakhand,2021,1,bageshwar district,125650,228097046.62067777,TOTAL
14073,Uttarakhand,2021,1,udham singh nagar district,2400713,4698429212.673304,TOTAL
14074,Uttarakhand,2021,1,haridwar district,3637862,6655847670.435171,TOTAL
14075,Uttarakhand,2021,1,champawat district,144019,313298147.11381817,TOTAL
14076,Uttarakhand,2021,1,nainital district,1656353,3267711093.9339843,TOTAL
14077,Uttarakhand,2021,1,dehradun district,10341368,16714266661.471684,TOTAL
14078,Uttarakhand,2021,1,chamoli district,251971,534930142.84450316,TOTAL
14079,Uttarakhand,2021,1,almora district,315595,567283572.0401663,TOTAL
14080,Uttarakhand,2021,1,uttarkashi district,199972,419933605.44935334,TOTAL
14081,Uttarakhand,2021,1,pithoragarh district,261250,560157950.425506,TOTAL
14082,Uttarakhand,2021,1,rudraprayag district,139023,301622374.0812526,TOTAL
14083,Uttarakhand,2021,1,pauri garhwal district,637099,1098791516.9842882,TOTAL
14084,Uttarakhand,2021,1,tehri garhwal district,497527,927820405.8247087,TOTAL
14085,Uttarakhand,2021,2,bageshwar district,200623,300595070.57305586,TOTAL
14086,Uttarakhand,2021,2,udham singh nagar district,2949644,5332715640.386387,TOTAL
14087,Uttarakhand,2021,2,haridwar district,4083950,7206283398.339356,TOTAL
14088,Uttarakhand,2021,2,champawat district,209830,391186970.2603439,TOTAL
14089,Uttarakhand,2021,2,nainital district,2022948,3666864167.0763474,TOTAL
14090,Uttarakhand,2021,2,dehradun district,11452915,18841754559.75351,TOTAL
14091,Uttarakhand,2021,2,chamoli district,335548,592961500.5480487,TOTAL
14092,Uttarakhand,2021,2,almora district,516291,813684022.7677014,TOTAL
14093,Uttarakhand,2021,2,uttarkashi district,272386,493313162.98720294,TOTAL
14094,Uttarakhand,2021,2,pithoragarh district,373518,706633659.8182425,TOTAL
14095,Uttarakhand,2021,2,rudraprayag district,198601,358593778.78038114,TOTAL
14096,Uttarakhand,2021,2,pauri garhwal district,772232,1284331635.4191165,TOTAL
14097,Uttarakhand,2021,2,tehri garhwal district,611946,1001900308.1286169,TOTAL
14098,Uttarakhand,2021,3,bageshwar district,195216,339140370.82216936,TOTAL
14099,Uttarakhand,2021,3,udham singh nagar district,3972342,6845281919.429771,TOTAL
14100,Uttarakhand,2021,3,haridwar district,5509173,8989314144.10345,TOTAL
14101,Uttarakhand,2021,3,champawat district,225508,452316414.89691293,TOTAL
14102,Uttarakhand,2021,3,nainital district,2632707,4647117597.836014,TOTAL
14103,Uttarakhand,2021,3,dehradun district,15063442,22990701165.284504,TOTAL
14104,Uttarakhand,2021,3,chamoli district,352899,738267624.1421455,TOTAL
14105,Uttarakhand,2021,3,almora district,518423,912391176.2694778,TOTAL
14106,Uttarakhand,2021,3,uttarkashi district,280090,564935671.3357033,TOTAL
14107,Uttarakhand,2021,3,pithoragarh district,405020,818234590.9716287,TOTAL
14108,Uttarakhand,2021,3,rudraprayag district,198589,391423419.13020337,TOTAL
14109,Uttarakhand,2021,3,pauri garhwal district,969356,1594948974.778614,TOTAL
14110,Uttarakhand,2021,3,tehri garhwal district,719519,1243423714.563628,TOTAL
14111,Uttarakhand,2021,4,bageshwar district,228125,429855016.57681274,TOTAL
14112,Uttarakhand,2021,4,udham singh nagar district,5131031,9041480525.639933,TOTAL
14113,Uttarakhand,2021,4,haridwar district,7030490,11490457874.693764,TOTAL
14114,Uttarakhand,2021,4,champawat district,279541,581241391.496042,TOTAL
14115,Uttarakhand,2021,4,nainital district,3236410,5812451204.097101,TOTAL
14116,Uttarakhand,2021,4,dehradun district,20099531,30616000516.70843,TOTAL
14117,Uttarakhand,2021,4,chamoli district,444044,935680417.2825816,TOTAL
14118,Uttarakhand,2021,4,almora district,621457,1157426313.556387,TOTAL
14119,Uttarakhand,2021,4,uttarkashi district,340832,699763855.0503579,TOTAL
14120,Uttarakhand,2021,4,pithoragarh district,493686,1047695615.6454681,TOTAL
14121,Uttarakhand,2021,4,rudraprayag district,296477,644334317.5148525,TOTAL
14122,Uttarakhand,2021,4,pauri garhwal district,1252707,2087257954.5768223,TOTAL
14123,Uttarakhand,2021,4,tehri garhwal district,906949,1604463156.5824413,TOTAL
14124,Uttarakhand,2022,1,bageshwar district,240815,464249473.4222708,TOTAL
14125,Uttarakhand,2022,1,udham singh nagar district,5878926,10009445962.437685,TOTAL
14126,Uttarakhand,2022,1,haridwar district,7982968,12739141532.519213,TOTAL
14127,Uttarakhand,2022,1,champawat district,307080,618157667.8282931,TOTAL
14128,Uttarakhand,2022,1,nainital district,3419287,5973753416.613321,TOTAL
14129,Uttarakhand,2022,1,dehradun district,22257700,33123635654.16364,TOTAL
14130,Uttarakhand,2022,1,chamoli district,447942,908267962.1925865,TOTAL
14131,Uttarakhand,2022,1,almora district,615373,1114809944.882173,TOTAL
14132,Uttarakhand,2022,1,uttarkashi district,354038,690101594.2170823,TOTAL
14133,Uttarakhand,2022,1,pithoragarh district,513359,1077070807.370165,TOTAL
14134,Uttarakhand,2022,1,rudraprayag district,254813,498507056.829461,TOTAL
14135,Uttarakhand,2022,1,pauri garhwal district,1340407,2160205589.4174557,TOTAL
14136,Uttarakhand,2022,1,tehri garhwal district,948064,1601435838.181318,TOTAL
14137,Uttarakhand,2022,2,bageshwar district,337262,546605012.7624527,TOTAL
14138,Uttarakhand,2022,2,udham singh nagar district,7173658,11516900702.588758,TOTAL
14139,Uttarakhand,2022,2,haridwar district,10586018,16128591903.365211,TOTAL
14140,Uttarakhand,2022,2,champawat district,441429,802026422.3335738,TOTAL
14141,Uttarakhand,2022,2,nainital district,4229607,6957275629.433159,TOTAL
14142,Uttarakhand,2022,2,dehradun district,28405360,40081073999.877716,TOTAL
14143,Uttarakhand,2022,2,chamoli district,724863,1456305122.8944721,TOTAL
14144,Uttarakhand,2022,2,almora district,917436,1470548875.9558089,TOTAL
14145,Uttarakhand,2022,2,uttarkashi district,540533,1141949487.1675887,TOTAL
14146,Uttarakhand,2022,2,pithoragarh district,744947,1370280861.667244,TOTAL
14147,Uttarakhand,2022,2,rudraprayag district,555674,1343191881.07683,TOTAL
14148,Uttarakhand,2022,2,pauri garhwal district,1914947,2946932725.366783,TOTAL
14149,Uttarakhand,2022,2,tehri garhwal district,1595144,2551688400.844716,TOTAL
14150,Uttarakhand,2022,3,bageshwar district,280678,438943544.9939508,TOTAL
14151,Uttarakhand,2022,3,udham singh nagar district,8359056,12605973683.641441,TOTAL
14152,Uttarakhand,2022,3,haridwar district,12207906,17469868639.355198,TOTAL
14153,Uttarakhand,2022,3,champawat district,409237,690132451.4541664,TOTAL
14154,Uttarakhand,2022,3,nainital district,4918426,7504228522.498605,TOTAL
14155,Uttarakhand,2022,3,dehradun district,31286908,43421889600.77414,TOTAL
14156,Uttarakhand,2022,3,chamoli district,759073,1357043504.4213452,TOTAL
14157,Uttarakhand,2022,3,almora district,862733,1333633913.7202659,TOTAL
14158,Uttarakhand,2022,3,uttarkashi district,574366,1020415832.5023174,TOTAL
14159,Uttarakhand,2022,3,pithoragarh district,824882,1386396764.7434978,TOTAL
14160,Uttarakhand,2022,3,rudraprayag district,538517,1035378469.1373514,TOTAL
14161,Uttarakhand,2022,3,pauri garhwal district,1692144,2462947906.054614,TOTAL
14162,Uttarakhand,2022,3,tehri garhwal district,1282593,1914407105.066064,TOTAL
14163,Uttarakhand,2022,4,bageshwar district,377996,572631360.7164435,TOTAL
14164,Uttarakhand,2022,4,udham singh nagar district,10333475,16094358620.839266,TOTAL
14165,Uttarakhand,2022,4,haridwar district,13503692,19912247185.811954,TOTAL
14166,Uttarakhand,2022,4,champawat district,469043,807571212.9402206,TOTAL
14167,Uttarakhand,2022,4,nainital district,5012268,7697883412.598278,TOTAL
14168,Uttarakhand,2022,4,dehradun district,40807331,58612213437.28185,TOTAL
14169,Uttarakhand,2022,4,chamoli district,1117730,1880933827.7386518,TOTAL
14170,Uttarakhand,2022,4,almora district,1009910,1571073455.8092246,TOTAL
14171,Uttarakhand,2022,4,uttarkashi district,539699,916448376.726758,TOTAL
14172,Uttarakhand,2022,4,pithoragarh district,920523,1481932435.116687,TOTAL
14173,Uttarakhand,2022,4,rudraprayag district,492035,951611612.2036073,TOTAL
14174,Uttarakhand,2022,4,pauri garhwal district,1993213,2930488128.435723,TOTAL
14175,Uttarakhand,2022,4,tehri garhwal district,1406965,2066653765.1403933,TOTAL
14176,WestBengal,2018,1,south twenty four parganas district,421793,349206351.134772,TOTAL
14177,WestBengal,2018,1,purba bardhaman district,396998,212356023.7378838,TOTAL
14178,WestBengal,2018,1,uttar dinajpur district,242526,126658409.55475825,TOTAL
14179,WestBengal,2018,1,kalimpong district,4972,7706385.682244161,TOTAL
14180,WestBengal,2018,1,murshidabad district,833479,421068895.8684155,TOTAL
14181,WestBengal,2018,1,paschim medinipur district,419331,286483484.5978188,TOTAL
14182,WestBengal,2018,1,dakshin dinajpur district,224063,69636116.7506341,TOTAL
14183,WestBengal,2018,1,jalpaiguri district,120349,96252642.72890764,TOTAL
14184,WestBengal,2018,1,purulia district,234356,86934374.95930237,TOTAL
14185,WestBengal,2018,1,north twenty four parganas district,1235602,1282978629.1040893,TOTAL
14186,WestBengal,2018,1,bankura district,378312,159367696.65101814,TOTAL
14187,WestBengal,2018,1,jhargram district,66167,33316470.25275091,TOTAL
14188,WestBengal,2018,1,howrah district,346838,350424696.862291,TOTAL
14189,WestBengal,2018,1,hooghly district,380589,299741600.337428,TOTAL
14190,WestBengal,2018,1,kolkata district,2043129,2753347660.1429114,TOTAL
14191,WestBengal,2018,1,koch bihar district,155388,88320338.70770223,TOTAL
14192,WestBengal,2018,1,alipurduar district,71585,65816753.34844737,TOTAL
14193,WestBengal,2018,1,paschim bardhaman district,350033,298947240.57755685,TOTAL
14194,WestBengal,2018,1,nadia district,549427,307840167.70912766,TOTAL
14195,WestBengal,2018,1,birbhum district,2125816,2520486412.452376,TOTAL
14196,WestBengal,2018,1,purba medinipur district,516243,380534345.7354028,TOTAL
14197,WestBengal,2018,1,maldah district,491756,283624702.4245752,TOTAL
14198,WestBengal,2018,1,darjiling district,101473,144929152.81969556,TOTAL
14199,WestBengal,2018,2,south twenty four parganas district,727105,672591311.5734882,TOTAL
14200,WestBengal,2018,2,purba bardhaman district,738207,421072712.1548571,TOTAL
14201,WestBengal,2018,2,uttar dinajpur district,371120,261564937.44381255,TOTAL
