,State,Year,Quarter,District,Transaction_count,Transaction_amount,Transaction_Type
5222,Tripura,2019,4,khowai,35979,55953879.30109075,TOTAL
5223,Tripura,2019,4,unakoti,35536,54063293.815416425,TOTAL
5224,Tripura,2020,1,west tripura,461888,795860840.742927,TOTAL
5225,Tripura,2020,1,south tripura,89869,155003031.67681995,TOTAL
5226,Tripura,2020,1,sepahijala,82186,153302286.84263223,TOTAL
5227,Tripura,2020,1,gomati,77355,136218979.95952815,TOTAL
5228,Tripura,2020,1,north tripura,71460,109976480.50529519,TOTAL
5229,Tripura,2020,1,dhalai,61425,99410788.98253483,TOTAL
5230,Tripura,2020,1,khowai,43027,73376986.42934099,TOTAL
5231,Tripura,2020,1,unakoti,37292,65629411.24942416,TOTAL
5232,Tripura,2020,2,west tripura,422021,779679849.9780351,TOTAL
5233,Tripura,2020,2,south tripura,120386,209028177.93741143,TOTAL
5234,Tripura,2020,2,sepahijala,113723,189445992.22517106,TOTAL
5235,Tripura,2020,2,north tripura,101129,142793248.50751278,TOTAL
5236,Tripura,2020,2,gomati,94532,143272330.02195236,TOTAL
5237,Tripura,2020,2,dhalai,91473,139760407.46690515,TOTAL
5238,Tripura,2020,2,khowai,57871,87108349.82516634,TOTAL
5239,Tripura,2020,2,unakoti,51385,78087527.62381233,TOTAL
5240,Tripura,2020,3,west tripura,522218,937726111.8013046,TOTAL
5241,Tripura,2020,3,south tripura,151881,270869695.8170734,TOTAL
5242,Tripura,2020,3,sepahijala,144693,269350118.6330105,TOTAL
5243,Tripura,2020,3,north tripura,126884,207965073.7559021,TOTAL
5244,Tripura,2020,3,gomati,121329,214785928.09740338,TOTAL
5245,Tripura,2020,3,dhalai,114616,192403601.42055285,TOTAL
5246,Tripura,2020,3,khowai,72823,129761070.16067821,TOTAL
5247,Tripura,2020,3,unakoti,63441,118957916.52995977,TOTAL
5248,Tripura,2020,4,west tripura,692509,1319546164.1650114,TOTAL
5249,Tripura,2020,4,south tripura,182583,347232002.628355,TOTAL
5250,Tripura,2020,4,sepahijala,165182,336834539.2035086,TOTAL
5251,Tripura,2020,4,north tripura,164023,307732518.799576,TOTAL
5252,Tripura,2020,4,gomati,149404,291692706.480306,TOTAL
5253,Tripura,2020,4,dhalai,137188,266253033.05323905,TOTAL
5254,Tripura,2020,4,khowai,83899,156613600.32324535,TOTAL
5255,Tripura,2020,4,unakoti,77102,156226431.5680711,TOTAL
5256,Tripura,2021,1,west tripura,692376,1402040320.719656,TOTAL
5257,Tripura,2021,1,south tripura,150265,357643996.07881093,TOTAL
5258,Tripura,2021,1,north tripura,143060,318074681.762841,TOTAL
5259,Tripura,2021,1,sepahijala,141426,365525453.40613097,TOTAL
5260,Tripura,2021,1,gomati,127271,295815100.00755715,TOTAL
5261,Tripura,2021,1,dhalai,116945,274079611.2937597,TOTAL
5262,Tripura,2021,1,khowai,71155,160906168.90000182,TOTAL
5263,Tripura,2021,1,unakoti,68925,161256237.6246628,TOTAL
5264,Tripura,2021,2,west tripura,772723,1463071251.4870775,TOTAL
5265,Tripura,2021,2,north tripura,176067,351155989.2912202,TOTAL
5266,Tripura,2021,2,south tripura,171713,365935947.9664031,TOTAL
5267,Tripura,2021,2,sepahijala,166437,361358159.019094,TOTAL
5268,Tripura,2021,2,gomati,148554,309610328.7995062,TOTAL
5269,Tripura,2021,2,dhalai,138998,278586073.4183272,TOTAL
5270,Tripura,2021,2,unakoti,88092,174170768.10130727,TOTAL
5271,Tripura,2021,2,khowai,81845,164265842.95334023,TOTAL
5272,Tripura,2021,3,west tripura,960039,1895464982.7091532,TOTAL
5273,Tripura,2021,3,north tripura,210698,454116633.3192606,TOTAL
5274,Tripura,2021,3,sepahijala,195392,447581559.15148854,TOTAL
5275,Tripura,2021,3,south tripura,186827,414556972.48470575,TOTAL
5276,Tripura,2021,3,dhalai,167446,368906160.1985531,TOTAL
5277,Tripura,2021,3,gomati,166441,372982272.5022316,TOTAL
5278,Tripura,2021,3,unakoti,105296,228625158.42425582,TOTAL
5279,Tripura,2021,3,khowai,89061,181900029.39183187,TOTAL
5280,Tripura,2021,4,west tripura,1174499,2328859193.6465282,TOTAL
5281,Tripura,2021,4,north tripura,255959,590088928.320925,TOTAL
5282,Tripura,2021,4,sepahijala,233920,570421104.1824098,TOTAL
5283,Tripura,2021,4,south tripura,219422,560735150.0701383,TOTAL
5284,Tripura,2021,4,gomati,200196,454492828.75278926,TOTAL
5285,Tripura,2021,4,dhalai,194907,448039146.77420795,TOTAL
5286,Tripura,2021,4,unakoti,130201,289484907.90426636,TOTAL
5287,Tripura,2021,4,khowai,111589,254808204.6481812,TOTAL
5288,Tripura,2022,1,west tripura,1340631,2620170134.665219,TOTAL
5289,Tripura,2022,1,north tripura,310764,699778044.1822658,TOTAL
5290,Tripura,2022,1,sepahijala,257586,636388326.2869308,TOTAL
5291,Tripura,2022,1,south tripura,242720,632737978.788888,TOTAL
5292,Tripura,2022,1,gomati,230019,517368490.15875137,TOTAL
5293,Tripura,2022,1,dhalai,216216,501758621.1580514,TOTAL
5294,Tripura,2022,1,unakoti,148265,349475550.53661186,TOTAL
5295,Tripura,2022,1,khowai,124989,289652618.573128,TOTAL
5296,Tripura,2022,2,west tripura,1654938,2957075284.517076,TOTAL
5297,Tripura,2022,2,north tripura,347933,745615506.6452613,TOTAL
5298,Tripura,2022,2,sepahijala,301211,703075146.3196069,TOTAL
5299,Tripura,2022,2,south tripura,270412,649809730.8825212,TOTAL
5300,Tripura,2022,2,gomati,269581,581885804.1766024,TOTAL
5301,Tripura,2022,2,dhalai,258585,545900041.1491122,TOTAL
5302,Tripura,2022,2,unakoti,168534,380245834.4251685,TOTAL
5303,Tripura,2022,2,khowai,147470,314663693.9199481,TOTAL
5304,Tripura,2022,3,west tripura,2286054,4317123305.576752,TOTAL
5305,Tripura,2022,3,north tripura,400198,829909312.3103282,TOTAL
5306,Tripura,2022,3,sepahijala,358452,818757042.9688609,TOTAL
5307,Tripura,2022,3,gomati,294377,612183432.8798862,TOTAL
5308,Tripura,2022,3,dhalai,287101,618208457.2771137,TOTAL
5309,Tripura,2022,3,south tripura,286379,682522212.5858632,TOTAL
5310,Tripura,2022,3,unakoti,179593,406385690.1014518,TOTAL
5311,Tripura,2022,3,khowai,164425,363263351.21088356,TOTAL
5312,Tripura,2022,4,west tripura,3006900,5757593406.558214,TOTAL
5313,Tripura,2022,4,north tripura,460914,940748505.5593312,TOTAL
5314,Tripura,2022,4,sepahijala,352709,784953776.7829857,TOTAL
5315,Tripura,2022,4,south tripura,318517,743429832.5489743,TOTAL
5316,Tripura,2022,4,gomati,303790,606245959.1360531,TOTAL
5317,Tripura,2022,4,unakoti,292384,653255260.7593155,TOTAL
5318,Tripura,2022,4,dhalai,289984,592125895.8754389,TOTAL
5319,Tripura,2022,4,khowai,172992,374619180.93378747,TOTAL
5320,Uttar Pradesh,2018,1,gautam buddha nagar,1387567,2065704006.9242067,TOTAL
5321,Uttar Pradesh,2018,1,lucknow,949749,1271848634.4136443,TOTAL
5322,Uttar Pradesh,2018,1,ghaziabad,751503,1146504201.1625624,TOTAL
5323,Uttar Pradesh,2018,1,prayagraj,628453,652988000.3586867,TOTAL
5324,Uttar Pradesh,2018,1,varanasi,573338,534929627.35858226,TOTAL
5325,Uttar Pradesh,2018,1,kanpur nagar,493390,550298919.9825964,TOTAL
5326,Uttar Pradesh,2018,1,gorakhpur,324943,377954039.79178095,TOTAL
5327,Uttar Pradesh,2018,1,bareilly,306561,272420019.95249295,TOTAL
5328,Uttar Pradesh,2018,1,agra,298049,353477588.30890363,TOTAL
5329,Uttar Pradesh,2018,1,meerut,267015,345744809.58975303,TOTAL
5330,Uttar Pradesh,2018,2,gautam buddha nagar,1942298,3398984096.752239,TOTAL
5331,Uttar Pradesh,2018,2,lucknow,1289613,2162778201.1855044,TOTAL
5332,Uttar Pradesh,2018,2,ghaziabad,1034409,1868838026.6123133,TOTAL
5333,Uttar Pradesh,2018,2,varanasi,836072,956626447.3607963,TOTAL
5334,Uttar Pradesh,2018,2,prayagraj,804712,1129002834.2139683,TOTAL
5335,Uttar Pradesh,2018,2,kanpur nagar,675908,954304697.7952932,TOTAL
5336,Uttar Pradesh,2018,2,gorakhpur,457691,790320803.9302531,TOTAL
5337,Uttar Pradesh,2018,2,agra,401983,637164565.6567792,TOTAL
5338,Uttar Pradesh,2018,2,bareilly,385460,487371978.7986265,TOTAL
5339,Uttar Pradesh,2018,2,meerut,374625,606678416.5867009,TOTAL
5340,Uttar Pradesh,2018,3,varanasi,3305134,2367346800.1463585,TOTAL
5341,Uttar Pradesh,2018,3,gautam buddha nagar,3256802,4828673888.270048,TOTAL
5342,Uttar Pradesh,2018,3,lucknow,1745149,3120535504.084366,TOTAL
5343,Uttar Pradesh,2018,3,ghaziabad,1537030,2613540894.7239933,TOTAL
5344,Uttar Pradesh,2018,3,sitapur,1244942,657116597.5883418,TOTAL
5345,Uttar Pradesh,2018,3,prayagraj,1091032,1590288136.836483,TOTAL
5346,Uttar Pradesh,2018,3,kanpur nagar,884952,1382466122.241844,TOTAL
5347,Uttar Pradesh,2018,3,gorakhpur,589891,1060239355.7696368,TOTAL
5348,Uttar Pradesh,2018,3,kheri,588144,407114607.5597076,TOTAL
5349,Uttar Pradesh,2018,3,bareilly,530401,701813397.931004,TOTAL
5350,Uttar Pradesh,2018,4,gautam buddha nagar,6083056,7483532543.63562,TOTAL
5351,Uttar Pradesh,2018,4,ghaziabad,2891774,4117778328.278023,TOTAL
5352,Uttar Pradesh,2018,4,lucknow,2611582,4678614438.94069,TOTAL
5353,Uttar Pradesh,2018,4,varanasi,1806800,2082572099.2679353,TOTAL
5354,Uttar Pradesh,2018,4,prayagraj,1603709,2373886785.810779,TOTAL
5355,Uttar Pradesh,2018,4,kanpur nagar,1254123,2045066575.82861,TOTAL
5356,Uttar Pradesh,2018,4,gorakhpur,879250,1682899421.8564157,TOTAL
5357,Uttar Pradesh,2018,4,bareilly,797506,1011406319.216877,TOTAL
5358,Uttar Pradesh,2018,4,agra,705927,1401083560.6623816,TOTAL
5359,Uttar Pradesh,2018,4,meerut,700099,1476906079.09689,TOTAL
5360,Uttar Pradesh,2019,1,gautam buddha nagar,10750094,10286434896.5461,TOTAL
5361,Uttar Pradesh,2019,1,lucknow,6724967,10007890617.082235,TOTAL
5362,Uttar Pradesh,2019,1,ghaziabad,4604564,5631770850.217073,TOTAL
5363,Uttar Pradesh,2019,1,prayagraj,2524007,3328073518.103963,TOTAL
5364,Uttar Pradesh,2019,1,varanasi,2290282,2681050295.126403,TOTAL
5365,Uttar Pradesh,2019,1,kanpur nagar,2045370,2882041800.6601443,TOTAL
5366,Uttar Pradesh,2019,1,gorakhpur,1266510,2149018597.784897,TOTAL
5367,Uttar Pradesh,2019,1,bareilly,1150731,1325492844.7851303,TOTAL
5368,Uttar Pradesh,2019,1,meerut,1120213,1863635814.486101,TOTAL
5369,Uttar Pradesh,2019,1,agra,1055850,1798577433.7026842,TOTAL
5370,Uttar Pradesh,2019,2,lucknow,12624404,22426462674.94428,TOTAL
5371,Uttar Pradesh,2019,2,gautam buddha nagar,9667218,10716810453.722048,TOTAL
5372,Uttar Pradesh,2019,2,ghaziabad,4679159,6368927863.001434,TOTAL
5373,Uttar Pradesh,2019,2,kanpur nagar,2572884,4421750497.07041,TOTAL
5374,Uttar Pradesh,2019,2,prayagraj,2300600,3610973840.451373,TOTAL
5375,Uttar Pradesh,2019,2,varanasi,2098693,3382380917.5993013,TOTAL
5376,Uttar Pradesh,2019,2,gorakhpur,1168931,2516446619.5934477,TOTAL
5377,Uttar Pradesh,2019,2,meerut,1123899,2212165528.988115,TOTAL
5378,Uttar Pradesh,2019,2,agra,1094456,2048417269.8861732,TOTAL
5379,Uttar Pradesh,2019,2,bareilly,893059,1444372593.85735,TOTAL
5380,Uttar Pradesh,2019,3,gautam buddha nagar,13014875,14118512957.85155,TOTAL
5381,Uttar Pradesh,2019,3,lucknow,11708246,24465158674.6613,TOTAL
5382,Uttar Pradesh,2019,3,ghaziabad,6466390,8384891301.42561,TOTAL
5383,Uttar Pradesh,2019,3,kanpur nagar,3032525,5151875480.314058,TOTAL
5384,Uttar Pradesh,2019,3,prayagraj,2766837,4091292783.6421504,TOTAL
5385,Uttar Pradesh,2019,3,varanasi,2441735,3772442225.290722,TOTAL
5386,Uttar Pradesh,2019,3,agra,1678565,2589010631.0242796,TOTAL
5387,Uttar Pradesh,2019,3,meerut,1429176,2615800654.5366073,TOTAL
5388,Uttar Pradesh,2019,3,gorakhpur,1301866,2600290226.3257475,TOTAL
5389,Uttar Pradesh,2019,3,bareilly,1164660,1630271295.8342814,TOTAL
5390,Uttar Pradesh,2019,4,gautam buddha nagar,16003102,17701548866.812836,TOTAL
5391,Uttar Pradesh,2019,4,lucknow,14205324,30191564282.331238,TOTAL
5392,Uttar Pradesh,2019,4,ghaziabad,7615506,10609113377.795418,TOTAL
5393,Uttar Pradesh,2019,4,varanasi,4217796,5004637433.780641,TOTAL
5394,Uttar Pradesh,2019,4,kanpur nagar,3438636,6283713197.57716,TOTAL
5395,Uttar Pradesh,2019,4,prayagraj,3400115,5161631925.304864,TOTAL
5396,Uttar Pradesh,2019,4,agra,1992945,3485238496.7261944,TOTAL
5397,Uttar Pradesh,2019,4,meerut,1820166,3435708382.415326,TOTAL
5398,Uttar Pradesh,2019,4,gorakhpur,1669194,3445111045.80023,TOTAL
5399,Uttar Pradesh,2019,4,bareilly,1342436,2179671438.615908,TOTAL
5400,Uttar Pradesh,2020,1,gautam buddha nagar,16781339,19356764212.732895,TOTAL
5401,Uttar Pradesh,2020,1,lucknow,15484604,35175437631.48635,TOTAL
5402,Uttar Pradesh,2020,1,ghaziabad,8267770,11998182771.021786,TOTAL
5403,Uttar Pradesh,2020,1,prayagraj,3666845,6073221861.020849,TOTAL
5404,Uttar Pradesh,2020,1,varanasi,3542507,5628921241.986841,TOTAL
5405,Uttar Pradesh,2020,1,kanpur nagar,3526062,6302890117.188827,TOTAL
5406,Uttar Pradesh,2020,1,meerut,2734403,5750006817.718883,TOTAL
5407,Uttar Pradesh,2020,1,agra,2580164,4626649236.040559,TOTAL
5408,Uttar Pradesh,2020,1,gorakhpur,1933805,3977529990.219,TOTAL
5409,Uttar Pradesh,2020,1,bareilly,1552726,2644081691.2668533,TOTAL
5410,Uttar Pradesh,2020,2,lucknow,12430842,30895556075.945335,TOTAL
5411,Uttar Pradesh,2020,2,gautam buddha nagar,10896512,12933946780.93526,TOTAL
5412,Uttar Pradesh,2020,2,ghaziabad,7640595,11178742327.553669,TOTAL
5413,Uttar Pradesh,2020,2,kanpur nagar,3495087,6575767545.013139,TOTAL
5414,Uttar Pradesh,2020,2,meerut,2994911,6172148246.847013,TOTAL
5415,Uttar Pradesh,2020,2,prayagraj,2935110,5163514764.361202,TOTAL
5416,Uttar Pradesh,2020,2,agra,2837641,5153788501.153106,TOTAL
5417,Uttar Pradesh,2020,2,varanasi,2569684,4411716947.662937,TOTAL
5418,Uttar Pradesh,2020,2,gorakhpur,2231738,4183285969.668811,TOTAL
5419,Uttar Pradesh,2020,2,aligarh,1873486,3333199475.158868,TOTAL
5420,Uttar Pradesh,2020,3,lucknow,18626637,44986768816.575165,TOTAL
5421,Uttar Pradesh,2020,3,gautam buddha nagar,17085582,21337631127.67076,TOTAL
5422,Uttar Pradesh,2020,3,ghaziabad,10353511,16722698683.28836,TOTAL
5423,Uttar Pradesh,2020,3,prayagraj,4424797,8784004360.762121,TOTAL
5424,Uttar Pradesh,2020,3,kanpur nagar,4224357,8417780315.508661,TOTAL
5425,Uttar Pradesh,2020,3,meerut,3739519,8114325789.555465,TOTAL
5426,Uttar Pradesh,2020,3,agra,3402430,6647928319.006588,TOTAL
5427,Uttar Pradesh,2020,3,varanasi,3370707,6634516647.606381,TOTAL
5428,Uttar Pradesh,2020,3,gorakhpur,3197317,7043485657.433089,TOTAL
5429,Uttar Pradesh,2020,3,aligarh,2172376,4433149341.3868065,TOTAL
5430,Uttar Pradesh,2020,4,gautam buddha nagar,26875484,32842519367.026226,TOTAL
5431,Uttar Pradesh,2020,4,lucknow,21791125,48660862847.75142,TOTAL
5432,Uttar Pradesh,2020,4,ghaziabad,15220234,24565353557.018074,TOTAL
5433,Uttar Pradesh,2020,4,prayagraj,6423026,12760082970.572113,TOTAL
5434,Uttar Pradesh,2020,4,kanpur nagar,6052576,12308345528.861279,TOTAL
5435,Uttar Pradesh,2020,4,agra,5121332,10378549354.94224,TOTAL
5436,Uttar Pradesh,2020,4,meerut,5063989,10705409123.829666,TOTAL
5437,Uttar Pradesh,2020,4,varanasi,5020393,10194936776.671387,TOTAL
5438,Uttar Pradesh,2020,4,gorakhpur,4537853,10798676241.771055,TOTAL
5439,Uttar Pradesh,2020,4,aligarh,3179237,6659603398.445011,TOTAL
5440,Uttar Pradesh,2021,1,lucknow,35616880,66268662302.66503,TOTAL
5441,Uttar Pradesh,2021,1,gautam buddha nagar,31352951,37748670525.2387,TOTAL
5442,Uttar Pradesh,2021,1,ghaziabad,16400075,26364856584.17089,TOTAL
5443,Uttar Pradesh,2021,1,prayagraj,7886986,14358916730.34151,TOTAL
5444,Uttar Pradesh,2021,1,kanpur nagar,6948497,13274223178.294434,TOTAL
5445,Uttar Pradesh,2021,1,meerut,6883062,13712809242.556309,TOTAL
5446,Uttar Pradesh,2021,1,varanasi,5807048,10950765766.981533,TOTAL
5447,Uttar Pradesh,2021,1,agra,5773733,11198658827.144236,TOTAL
5448,Uttar Pradesh,2021,1,gorakhpur,4804502,10959348578.905521,TOTAL
5449,Uttar Pradesh,2021,1,aligarh,3639658,7418381922.136725,TOTAL
5450,Uttar Pradesh,2021,2,lucknow,41241215,78447443137.55057,TOTAL
5451,Uttar Pradesh,2021,2,gautam buddha nagar,29169349,37072547539.88541,TOTAL
5452,Uttar Pradesh,2021,2,ghaziabad,16797842,27766534443.259594,TOTAL
5453,Uttar Pradesh,2021,2,meerut,8599202,16511763499.94571,TOTAL
5454,Uttar Pradesh,2021,2,prayagraj,8039353,15903938690.169538,TOTAL
5455,Uttar Pradesh,2021,2,kanpur nagar,7585841,14935346898.476763,TOTAL
5456,Uttar Pradesh,2021,2,agra,6542679,12895519153.397434,TOTAL
5457,Uttar Pradesh,2021,2,varanasi,6220925,12596441736.919134,TOTAL
5458,Uttar Pradesh,2021,2,gorakhpur,5995988,13762240584.653461,TOTAL
5459,Uttar Pradesh,2021,2,aligarh,4566809,9169523754.569004,TOTAL
5460,Uttar Pradesh,2021,3,lucknow,51055467,85371248453.0547,TOTAL
5461,Uttar Pradesh,2021,3,gautam buddha nagar,41878965,51051292560.45669,TOTAL
5462,Uttar Pradesh,2021,3,ghaziabad,22358776,35753594948.1124,TOTAL
5463,Uttar Pradesh,2021,3,meerut,11446543,20511958929.64806,TOTAL
5464,Uttar Pradesh,2021,3,prayagraj,10478343,18012924107.458786,TOTAL
5465,Uttar Pradesh,2021,3,kanpur nagar,9924366,18370977249.144783,TOTAL
5466,Uttar Pradesh,2021,3,agra,8882859,16295735776.09449,TOTAL
5467,Uttar Pradesh,2021,3,varanasi,8732870,15613135907.98264,TOTAL
5468,Uttar Pradesh,2021,3,gorakhpur,7464913,15458247189.130363,TOTAL
5469,Uttar Pradesh,2021,3,aligarh,5783351,10758162334.818872,TOTAL
5470,Uttar Pradesh,2021,4,lucknow,67415795,115688821642.09215,TOTAL
5471,Uttar Pradesh,2021,4,gautam buddha nagar,52546170,66955029270.3713,TOTAL
5472,Uttar Pradesh,2021,4,ghaziabad,27945576,45871860827.12578,TOTAL
5473,Uttar Pradesh,2021,4,meerut,15531638,28699663710.751427,TOTAL
5474,Uttar Pradesh,2021,4,prayagraj,14418013,25298767096.605217,TOTAL
5475,Uttar Pradesh,2021,4,kanpur nagar,13055831,24968225095.50705,TOTAL
5476,Uttar Pradesh,2021,4,agra,11675242,22888020081.302628,TOTAL
5477,Uttar Pradesh,2021,4,varanasi,11458477,22020915567.445705,TOTAL
5478,Uttar Pradesh,2021,4,gorakhpur,9958532,21591200217.75315,TOTAL
5479,Uttar Pradesh,2021,4,aligarh,7765317,15072461376.02834,TOTAL
5480,Uttar Pradesh,2022,1,lucknow,79740953,132456458141.91397,TOTAL
5481,Uttar Pradesh,2022,1,gautam buddha nagar,58229149,74371363420.47153,TOTAL
5482,Uttar Pradesh,2022,1,ghaziabad,30948888,50571013176.64976,TOTAL
5483,Uttar Pradesh,2022,1,meerut,17966278,32377627599.030327,TOTAL
5484,Uttar Pradesh,2022,1,prayagraj,16566417,28293055160.255882,TOTAL
5485,Uttar Pradesh,2022,1,kanpur nagar,14902263,27612832763.662384,TOTAL
5486,Uttar Pradesh,2022,1,agra,14010919,26233858697.697464,TOTAL
5487,Uttar Pradesh,2022,1,varanasi,13246317,24155800509.84869,TOTAL
5488,Uttar Pradesh,2022,1,gorakhpur,10758812,22861881939.64662,TOTAL
5489,Uttar Pradesh,2022,1,aligarh,9297702,17226202534.103092,TOTAL
5490,Uttar Pradesh,2022,2,lucknow,102123625,164056107244.2309,TOTAL
5491,Uttar Pradesh,2022,2,gautam buddha nagar,74160647,87828388050.506,TOTAL
5492,Uttar Pradesh,2022,2,ghaziabad,37739024,59183436240.67706,TOTAL
5493,Uttar Pradesh,2022,2,meerut,22419976,38399767082.406334,TOTAL
5494,Uttar Pradesh,2022,2,prayagraj,20833684,34267771491.719467,TOTAL
5495,Uttar Pradesh,2022,2,kanpur nagar,18142630,32679093848.494316,TOTAL
5496,Uttar Pradesh,2022,2,agra,17306092,31826611654.86806,TOTAL
5497,Uttar Pradesh,2022,2,varanasi,16290241,29105585945.91128,TOTAL
5498,Uttar Pradesh,2022,2,gorakhpur,14066992,28691435244.931892,TOTAL
5499,Uttar Pradesh,2022,2,aligarh,11491914,20498359414.78222,TOTAL
5500,Uttar Pradesh,2022,3,lucknow,103532277,150291038432.73062,TOTAL
5501,Uttar Pradesh,2022,3,gautam buddha nagar,87799548,100238159351.64151,TOTAL
5502,Uttar Pradesh,2022,3,varanasi,42895237,64967816692.82996,TOTAL
5503,Uttar Pradesh,2022,3,ghaziabad,41898334,62804603270.37625,TOTAL
5504,Uttar Pradesh,2022,3,agra,26751663,43128786478.760445,TOTAL
5505,Uttar Pradesh,2022,3,kanpur nagar,26593070,42855018051.76041,TOTAL
5506,Uttar Pradesh,2022,3,meerut,25631216,40328370458.53699,TOTAL
5507,Uttar Pradesh,2022,3,prayagraj,21085656,30385713265.50251,TOTAL
5508,Uttar Pradesh,2022,3,moradabad,15532268,26474629769.408638,TOTAL
5509,Uttar Pradesh,2022,3,aligarh,14106419,22685286303.74517,TOTAL
5510,Uttar Pradesh,2022,4,lucknow,142292419,214139000063.1341,TOTAL
5511,Uttar Pradesh,2022,4,gautam buddha nagar,90864471,104162479492.51544,TOTAL
5512,Uttar Pradesh,2022,4,ghaziabad,48195051,73333545352.23656,TOTAL
5513,Uttar Pradesh,2022,4,varanasi,38410576,61679282505.82438,TOTAL
5514,Uttar Pradesh,2022,4,kanpur nagar,34663083,57423578589.05292,TOTAL
5515,Uttar Pradesh,2022,4,meerut,30761564,49044446642.880615,TOTAL
5516,Uttar Pradesh,2022,4,agra,27454413,46946394676.79358,TOTAL
5517,Uttar Pradesh,2022,4,prayagraj,27038499,40737923540.02559,TOTAL
5518,Uttar Pradesh,2022,4,bijnor,19251587,30994615217.1439,TOTAL
5519,Uttar Pradesh,2022,4,aligarh,18387697,30529612967.374783,TOTAL
5520,Uttarakhand,2018,1,dehradun,329459,512888194.28700817,TOTAL
5521,Uttarakhand,2018,1,udham singh nagar,319290,273540317.84665924,TOTAL
5522,Uttarakhand,2018,1,haridwar,308588,394604404.70860887,TOTAL
5523,Uttarakhand,2018,1,nainital,106949,116698562.48367879,TOTAL
5524,Uttarakhand,2018,1,pauri garhwal,49412,58626307.503576376,TOTAL
5525,Uttarakhand,2018,1,tehri garhwal,28306,41280388.51120189,TOTAL
5526,Uttarakhand,2018,1,almora,26086,24966386.517174132,TOTAL
5527,Uttarakhand,2018,1,pithoragarh,18593,19129399.861616693,TOTAL
